FoodCode	Main.food.description	ModCode
75340160	Vegetable and pasta combinations with cream or cheese sauce (broccoli, pasta, carrots, corn, zucchini, peppers, cauliflower, peas, etc.), cooked W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)	207090
27111000	Beef with tomato-based sauce (mixture) W/ BUTTER, NFS	207091
75216182	Corn, yellow and white, cooked, from frozen, fat added in cooking W/ BUTTER, NFS	207094
27113200	Creamed chipped or dried beef W/ BUTTER, NFS	207095
24127100	Chicken, breast, coated, baked or fried, prepared with skin, NS as to skin/coating eaten  W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)	207106
27410220	Beef and vegetables (excluding carrots, broccoli, and dark-green leafy (no potatoes)), no sauce (mixture) W/O FAT	207107
73102242	Carrots, cooked, from frozen, glazed W/ BUTTER, NFS	207108
28500070	Gravy, beef or meat, home recipe W/ BUTTER, NFS	207110
27320210	Pork, potatoes, and vegetables (excluding carrots, broccoli, and dark-green leafy), no sauce (mixture) W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)	207114
27363000	Gumbo with rice (New Orleans type with shellfish, pork, and/or poultry, tomatoes, okra, rice) W/ BUTTER, NFS	207120
75311120	Mixed vegetables (corn, lima beans, peas, green beans, and carrots), canned, low sodium, fat added in cooking W/ ANIMAL FAT OR MEAT DRIPPINGS	207122
24137220	Chicken, leg (drumstick and thigh), coated, baked or fried, prepared with skin, skin/coating not eaten  W/O FAT	207129
27120120	Sausage gravy W/ ANIMAL FAT OR MEAT DRIPPINGS	207133
27320130	Sausage, potatoes, and vegetables (excluding carrots, broccoli, and dark-green leafy), gravy (mixture) W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)	207136
27250130	Shrimp and noodles with cheese sauce (mixture) W/O FAT	207138
27243400	Chicken or turkey and rice with (mushroom) soup (mixture) W/O FAT	207140
27320130	Sausage, potatoes, and vegetables (excluding carrots, broccoli, and dark-green leafy), gravy (mixture) W/ ANIMAL FAT OR MEAT DRIPPINGS	207145
27464000	Gumbo, no rice (New Orleans type with shellfish, pork, and/or poultry, tomatoes, okra) W/O FAT	207146
27143000	Chicken or turkey with cream sauce (mixture) W/O FAT	207147
27363000	Gumbo with rice (New Orleans type with shellfish, pork, and/or poultry, tomatoes, okra, rice) W/ MARGARINE, NFS	207148
58160140	Rice with beans and pork W/ ANIMAL FAT OR MEAT DRIPPINGS	207149
75223020	Peas, cowpeas, field peas, or blackeye peas (not dried), cooked, NS as to form, fat added in cooking W/ ANIMAL FAT OR MEAT DRIPPINGS	207151
75215120	Fennel bulb, cooked, fat added in cooking W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)	207156
92162000	Cappuccino, decaffeinated W/ 2% MILK	207157
92161000	Cappuccino W/ CREAM SUBSTITUTE FLAVORED	207164
74205010	Tomatoes, green, cooked, NS as to form W/ MARGARINE, NFS	207184
27212000	Beef and noodles, no sauce (mixture) W/O FAT	207190
27343960	Chicken or turkey, noodles, and vegetables (excluding carrots, broccoli, and dark-green leafy), cheese sauce (mixture) W/O FAT	207193
75233021	Squash, summer, cooked, from fresh, fat added in cooking W/ VEGETABLE SHORTENING	207195
74504120	Tomato and onion, cooked, fat added in cooking W/ VEGETABLE SHORTENING	207196
27120120	Sausage gravy W/O FAT	207198
58149160	Noodle pudding, with milk  W/ 2% MILK	207199
27141000	Chicken or turkey cacciatore W/O FAT	207201
27363000	Gumbo with rice (New Orleans type with shellfish, pork, and/or poultry, tomatoes, okra, rice) W/O FAT	207203
27443110	Chicken or turkey a la king with vegetables (including carrots, broccoli, and/or dark-green leafy (no potatoes)), cream, white, or soup-based sauce  W/O FAT	207209
92611510	Horchata beverage, made with rice w/ 2% MILK	207210
72202020	Broccoli casserole (broccoli, rice, cheese, and mushroom sauce) W/ VEGETABLE OIL, NFS	207211
75216180	Corn, yellow and white, cooked, NS as to form, fat added in cooking W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)	207213
24104000	Chicken, NS as to part, fried, no coating, NS as to skin eaten W/ MARGARINE, NFS	207215
75418020	Squash, summer, casserole with tomato and cheese W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)	207220
58160120	Rice with beans and tomatoes W/ ANIMAL FAT OR MEAT DRIPPINGS	207230
73102223	Carrots, cooked, from canned, fat added in cooking W/ VEGETABLE SHORTENING	207242
75206023	Beans, string, yellow, cooked, from canned, fat added in cooking W/ BUTTER, NFS	207255
27450710	Fish and vegetables (excluding carrots, broccoli, and dark- green leafy (no potatoes)), tomato-based sauce (mixture) W/O FAT	207261
27121000	Pork with chili and tomatoes (mixture) (Puerco con chile) W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)	207265
75204022	Beans, lima, immature, cooked, from frozen, fat added in cooking W/  VEGETABLE SHORTENING	207269
75205032	Beans, string, green, cooked, from frozen, fat added in cooking W/ VEGETABLE SHORTENING	207271
24167120	Chicken, wing, coated, baked or fried, prepared with skin, skin/coating not eaten W/ MARGARINE, NFS	207272
27315410	Beef, rice, and vegetables (including carrots, broccoli, and/or dark-green leafy), gravy (mixture) W/ VEGETABLE OIL, NFS	207276
92162000	Cappuccino, decaffeinated W/ SKIM MILK	207279
27242000	Chicken or turkey and noodles, no sauce (mixture) W/ BUTTER, NFS	207284
27343950	Chicken or turkey, noodles, and vegetables (including carrots, broccoli, and/or dark-green leafy), cheese sauce (mixture) W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)	207291
27343950	Chicken or turkey, noodles, and vegetables (including carrots, broccoli, and/or dark-green leafy), cheese sauce (mixture) W/ BUTTER, NFS	207295
24104020	Chicken, NS as to part, fried, no coating, skin not eaten W/ MARGARINE, NFS	207296
75204020	Beans, lima, immature, cooked, NS as to form, fat added in cooking W/ ANIMAL FAT OR MEAT DRIPPINGS	207298
27450710	Fish and vegetables (excluding carrots, broccoli, and dark- green leafy (no potatoes)), tomato-based  sauce (mixture) W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)	207299
92101900	Coffee, latte W/ SOY MILK	207303
27212300	Beef and noodles with cream or white sauce (mixture) W/ BUTTER, NFS	207304
75219022	Mushrooms, cooked, from frozen, fat added in cooking W/ BUTTER, NFS	207308
27411120	Swiss steak W/  VEGETABLE SHORTENING	207310
27446410	Chicken or turkey and vegetables (excluding carrots, broccoli, and dark-green leafy (no potatoes)),  cheese sauce (mixture) W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)	207313
71900200	Plantain, fried, NS as to green or ripe W/  VEGETABLE SHORTENING	207314
27450700	Fish and vegetables (including carrots, broccoli, and/or dark-green leafy (no potatoes)), tomato-based  W/sauce (mixture) W/  VEGETABLE OIL, NFS (INCLUDE OIL, NFS)	207315
75209021	Brussels sprouts, cooked, from fresh, fat added in cooking W/ ANIMAL FAT OR DRIPPINGS	207320
73102221	Carrots, cooked, from fresh, fat added in cooking W/ VEGETABLE SHORTENING	207321
75234021	Turnip, cooked, from fresh, fat added in cooking W/ BUTTER, NFS	207323
72122221	Mustard greens, cooked, from fresh, fat added in cooking  W/  VEGETABLE SHORTENING	207329
27443120	Chicken or turkey a la king with vegetables (excluding carrots, broccoli, and dark-green leafy (no potatoes)), cream, white, or soup-based sauce W/O FAT	207332
13250000	Mousse, chocolate W/ WHOLE MILK	207333
27411120	Swiss steak  W/O FAT	207337
75216022	Corn, cooked, from frozen, NS as to color, fat added in cooking W/ ANIMAL FAT OR MEAT DRIPPINGS	207352
77316600	Eggplant and meat casserole W/ BUTTER, NFS	207353
58160130	Rice with beans and chicken W/O FAT	207355
27246100	Chicken or turkey with dumplings (mixture) W/ BUTTER, NFS	207360
72202010	Broccoli casserole (broccoli, noodles, and cream sauce) W/O FAT	207361
27242400	Chicken or turkey and noodles, tomato-based sauce (mixture) W/ BUTTER, NFS	207363
92161000	Cappuccino W/ SOY MILK	207364
28500080	Gravy, poultry, home recipe W/ MARGARINE, NFS	207372
13210500	Pudding, tapioca, made from home recipe, made with milk W/ 1% MILK	207373
27345440	Chicken or turkey, rice, and vegetables (including carrots, broccoli, and/or dark-green leafy), cheese sauce (mixture) W/ BUTTER, NFS	207375
13412000	Milk gravy, quick gravy W/ BUTTER, NFS	207381
75233210	Squash, spaghetti, cooked, fat added in cooking W/ VEGETABLE OIL, NFS (INCLUDES OIL, NFS)	207382
27242300	Chicken or turkey and noodles with cream or white sauce (mixture) W/  VEGETABLE OIL, NFS (INCLUDE OIL, NFS)	207389
27450660	Shellfish mixture and vegetables (excluding carrots, broccoli, and dark-green leafy (no potatoes)), (mushroom) soup (mixture) W/ VEGETABLE OIL, NFS	207394
92611510	Horchata beverage, made with rice W/ 1%  MILK	207395
41101010	Beans, dry, cooked, NS as to type, fat added in cooking W/ BUTTER, NFS	207400
72118223	Greens, cooked, from canned, fat added in cooking W/ ANIMAL FAT OR MEAT DRIPPINGS	207403
92162000	Cappuccino, decaffeinated W/ 1% MILK	207407
92611100	Oatmeal beverage with milk (Atole de avena) W/ 2% MILK	207411
92101910	Coffee, latte, decaffeinated W/ SOY MILK	207415
27446400	Chicken or turkey and vegetables (including carrots, broccoli, and/or dark-green leafy (no potatoes)), cheese sauce (mixture) W/ VEGETABLE OIL, NFS	207416
92611600	Horchata beverage, NFS W/ SKIM MILK	207417
27121000	Pork with chili and tomatoes (mixture) (Puerco con chile) W/O FAT	207420
75440400	Vegetables, dipped in chick-pea flour batter, (pakora), fried W/ BUTTER, NFS	207423
92611600	Horchata beverage, NFS W/ 1% LOWFAT MILK	207425
27220020	Ham and noodles with cream or white sauce (mixture) W/O FAT	207426
27246100	Chicken or turkey with dumplings (mixture) W/O FAT	207427
27343960	Chicken or turkey, noodles, and vegetables (excluding carrots, broccoli, and dark-green leafy), cheese sauce (mixture) W/ VEGETABLE OIL (INCLUDE OIL, NFS)	207428
27243300	Chicken or turkey and rice with cream sauce (mixture) W/O FAT	207430
27111000	Beef with tomato-based sauce (mixture) W/O FAT	207434
75216181	Corn, yellow and white, cooked, from fresh, fat added in cooking W/ ANIMAL FAT OR MEAT DRIPPINGS	207436
27242300	Chicken or turkey and noodles with cream or white sauce (mixture) W/ BUTTER, NFS	207437
27320130	Sausage, potatoes, and vegetables (excluding carrots, broccoli, and dark-green leafy), gravy (mixture) W/O FAT	207440
27243300	Chicken or turkey and rice with cream sauce (mixture) W/ BUTTER, NFS	207441
27242350	Chicken or turkey tetrazzini W/ BUTTER, NFS	207442
24124110	Chicken, breast, fried, no coating, skin eaten W/ ANIMAL FAT OR MEAT DRIPPINGS	207454
27120120	Sausage gravy W/ BUTTER, NFS	207456
27220080	Ham croquette W/ VEGETABLE OIL, NFS	207467
58149160	Noodle pudding, with milk W/  1% MILK	207469
58149160	Noodle pudding, with milk W/ HALF AND HALF	207470
71900200	Plantain, fried, NS as to green or ripe W/O FAT	207471
24104010	Chicken, NS as to part, fried, no coating, skin eaten W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)	207476
71910210	Green banana, fried W/ MARGARINE, NFS	207479
27320110	Pork, potatoes, and vegetables (excluding carrots, broccoli, and dark-green leafy), tomato-based sauce (mixture) W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)	207481
24127100	Chicken, breast, coated, baked or fried, prepared with skin, NS as to skin/coating eaten W/ BUTTER, NFS	207482
41208100	Beans, dry, cooked with pork W/O FAT	207486
24124120	Chicken, breast, fried, no coating, skin not eaten, W / ANIMAL FAT DRIPPINGS	207487
27464000	Gumbo, no rice (New Orleans type with shellfish, pork, and/or poultry, tomatoes, okra) W/ MARGARINE, NFS	207488
73402020	Sweetpotato, baked, peel eaten, fat added in cooking W/ ANIMAL FAT OR DRIPPINGS	207492
27345450	Chicken or turkey, rice, and vegetables (excluding carrots, broccoli, and dark-green leafy), cheese sauce (mixture) W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)	207498
75204021	Beans, lima, immature, cooked, from fresh, fat added in cooking W/ VEGETABLE OIL, NFS	207506
72128222	Turnip greens, cooked, from frozen, fat added in cooking W/ BUTTER, NFS	207514
27320040	Pork, potatoes, and vegetables (including carrots, broccoli, and/or dark-green leafy), no sauce (mixture) W/O FAT	207515
75219022	Mushrooms, cooked, from frozen, fat added in cooking W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)	207516
75204120	Beans, lima, immature, canned, low sodium, fat added in cooking W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)	207517
27443120	Chicken or turkey a la king with vegetables (excluding carrots, broccoli, and dark-green leafy (no potatoes)), cream, white, or soup-based sauce W/ VEGETABLE OIL,NFS (INCLUDE OIL,NFS)	207518
75217520	Hominy, cooked, fat added in cooking W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)	207520
92101920	Coffee beverage, Frappuccino, regular W/ SKIM MILK	207523
41601020	Bean with bacon or pork soup W/ MILK	207524
41102010	Black, brown, or Bayo beans, dry, cooked, fat added in cooking W/ VEGETABLE SHORTENING	207525
27345220	Chicken or turkey, rice, and vegetables (excluding carrots, broccoli, and dark-green leafy), gravy (mixture) W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)	207526
58161320	Rice, brown, with beans W/O FAT	207527
75142500	Cucumber salad with creamy dressing W/ FRENCH DRESSING, LIGHT	207529
75209022	Brussels sprouts, cooked, from frozen, fat added in cooking W/ ANIMAL FAT OR DRIPPINGS	207533
11526000	Milk, malted, fortified, chocolate, made with milk W/ SOY MILK	207536
27311625	Beef, potatoes, and vegetables (including carrots, broccoli, and/or dark-green leafy), tomato-based sauce (mixture) W/O FAT	207539
41202510	Beans and tomatoes, fat added in cooking W/ ANIMAL FAT OR MEAT DRIPPINGS	207540
27341010	Chicken or turkey, potatoes, and vegetables (including carrots, broccoli, and/or dark-green leafy), no sauce (mixture) W/O FAT	207542
75330120	Vegetable combination (including carrots, broccoli, and/or dark-green leafy), cooked, no sauce, fat added in cooking W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)	207543
27460750	Liver, beef or calves, and onions W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)	207545
27345010	Chicken or turkey, rice, and vegetables (including carrots, broccoli, and/or dark-green leafy), no sauce (mixture) W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)	207546
56207120	Bulgur, cooked or canned, fat added in cooking W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)	207548
71931010	Cassava with creole sauce, Puerto Rican style (Yuca al mojo) W/O FAT	207549
75212020	Cabbage, red, cooked, fat added in cooking W/ ANIMAL FAT OR MEAT DRIPPINGS	207550
56205080	Rice, creamed, made with milk and sugar, Puerto Rican style W/ WHOLE MILK	207554
27311610	Beef, potatoes, and vegetables (including carrots, broccoli, and/or dark-green leafy), cream sauce, white sauce, or mushroom soup-based sauce (mixture) W/O FAT	207555
27141050	Stewed chicken with tomato-based sauce, Mexican style (mixture) (Pollo guisado con tomate) W/O FAT	207557
27345510	Chicken or turkey, rice, and vegetables (including carrots, broccoli, and/or dark-green leafy), tomato-based sauce (mixture) W/O FAT	207558
27445125	Chicken or turkey and vegetables (including carrots, broccoli, and/or dark-green leafy (no potatoes)), tomato-based sauce (mixture) W/O FAT	207559
27411200	Beef with vegetables (excluding carrots, broccoli, and dark-green leafy (no potatoes)), tomato-based sauce (mixture) W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)	207562
27416500	Beef and vegetables (excluding carrots, broccoli, and dark-green leafy (no potatoes)), gravy (mixture) W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)	207563
27440120	Chicken or turkey and vegetables (excluding carrots, broccoli, and dark-green leafy (no potatoes)), no sauce (mixture) W/ BUTTER, NFS	207564
27341020	Chicken or turkey, potatoes, and vegetables (excluding carrots, broccoli, and dark-green leafy), no sauce (mixture) W/ BUTTER, NFS	207565
27345020	Chicken or turkey, rice, and vegetables (excluding carrots, broccoli, and dark-green leafy), no sauce (mixture) W/O FAT	207569
58132910	Spaghetti with tomato sauce and poultry W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)	207571
24157260	Chicken, thigh, coated, baked or fried, prepared skinless, coating not eaten W/O FAT	207572
13220110	Pudding, flavors other than chocolate, prepared from dry mix, milk added W/ SOY MILK	207573
27341060	Chicken or turkey, potatoes, and vegetables (excluding carrots, broccoli, and dark-green leafy), tomato-based sauce (mixture) W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)	207574
24167110	Chicken, wing, coated, baked or fried, prepared with skin, skin/coating eaten W/ BUTTER, NFS	207575
27311120	Beef, potatoes, and vegetables (excluding carrots, broccoli, and dark-green leafy), no sauce (mixture) W/ VEG OIL , NFS	207576
27420060	Pork and vegetables (including carrots, broccoli, and/or dark-green leafy (no potatoes)), no sauce (mixture) W/O FAT	207580
27440110	Chicken or turkey and vegetables (including carrots, broccoli, and/or dark-green leafy (no potatoes)), no  sauce (mixture) W/O FAT	207582
27450405	Shrimp and vegetables (excluding carrots, broccoli, and dark-green leafy (no potatoes)), no sauce (mixture) W/O FAT	207583
27341010	Chicken or turkey, potatoes, and vegetables (including carrots, broccoli, and/or dark-green leafy), no sauce (mixture) W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)	207585
27345020	Chicken or turkey, rice, and vegetables (excluding carrots, broccoli, and dark-green leafy), no sauce (mixture) W / VEGETABLE OIL, NFS (INCLUDE OIL, NFS)	207586
75330150	Vegetable combination (excluding carrots, broccoli, and dark-green leafy), cooked, no sauce,  fat added in cooking W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)	207587
27345010	Chicken or turkey, rice, and vegetables (including carrots, broccoli, and/or dark-green leafy), no sauce (mixture) W/O FAT	207588
13220120	Pudding, chocolate, prepared from dry mix, milk added W/ COCONUT MILK	207589
72202030	Broccoli, batter-dipped and fried W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)	207590
13210110	Pudding, bread W / TAP WATER	207591
27243500	Chicken or turkey and rice with tomato-based sauce (mixture) W/O FAT	207592
27345510	Chicken or turkey, rice, and vegetables (including carrots, broccoli, and/or dark-green leafy), tomato-based sauce (mixture) W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)	207593
28355440	Shrimp gumbo W/O FAT	207594
27341060	Chicken or turkey, potatoes, and vegetables (excluding carrots, broccoli, and dark-green leafy), tomato-based sauce (mixture) W/O FAT	207595
58132110	Spaghetti with tomato sauce, meatless W/O FAT	207598
13210350	Flan  W/ SKIM MILK	207601
27450090	Tuna salad with cheese W/ MAYONNAISE-TYPE SALAD DRESSING, LIGHT (INCLUDE MIRACLE WHIP LIGHT..)	207602
27242310	Chicken or turkey and noodles with cheese sauce (mixture) W/ VEGETABLE OIL, NFS	207603
27311220	Corned beef, potatoes, and vegetables (excluding carrots, broccoli, and dark-green leafy), no sauce (mixture) W/ VEGETABLE OIL, NFS	207604
