FoodCode	Main.food.description	ModCode	Old.Main.food.description	FoodID
13120100	Ice_cream_bar_or_stick_chocolate_covered	0	Ice cream bar or stick, chocolate covered	13120100.0
13120110	Ice_cream_bar_or_stick_chocolate_or_caramel_covered_with_nuts	0	Ice cream bar or stick, chocolate or caramel covered, with nuts	13120110.0
13120120	Ice_cream_bar_or_stick_rich_chocolate_ice_cream_thick_chocolate_covering	0	Ice cream bar or stick, rich chocolate ice cream, thick chocolate covering	13120120.0
13120121	Ice_cream_bar_or_stick_rich_ice_cream_thick_chocolate_covering	0	Ice cream bar or stick, rich ice cream, thick chocolate covering	13120121.0
13120130	Ice_cream_bar_or_stick_rich_ice_cream_chocolate_covered_with_nuts	0	Ice cream bar or stick, rich ice cream, chocolate covered, with nuts	13120130.0
13120140	Ice_cream_bar_or_stick_chocolate_ice_cream_chocolate_covered	0	Ice cream bar or stick, chocolate ice cream, chocolate covered	13120140.0
13120300	Ice_cream_bar_cake_covered	0	Ice cream bar, cake covered	13120300.0
13120310	Ice_cream_bar_stick_or_nugget_with_crunch_coating	0	Ice cream bar, stick or nugget, with crunch coating	13120310.0
13120400	Ice_cream_bar_or_stick_with_fruit	0	Ice cream bar or stick with fruit	13120400.0
13120500	Ice_cream_sandwich	0	Ice cream sandwich	13120500.0
13120550	Ice_cream_cookie_sandwich	0	Ice cream cookie sandwich	13120550.0
13120700	Ice_cream_cone_with_nuts_flavors_other_than_chocolate	0	Ice cream cone with nuts, flavors other than chocolate	13120700.0
13120710	Ice_cream_cone_chocolate_covered_with_nuts_flavors_other_than_chocolate	0	Ice cream cone, chocolate covered, with nuts, flavors other than chocolate	13120710.0
13120720	Ice_cream_cone_chocolate_covered_or_dipped_flavors_other_than_chocolate	0	Ice cream cone, chocolate covered or dipped, flavors other than chocolate	13120720.0
13120730	Ice_cream_cone_no_topping_flavors_other_than_chocolate	0	Ice cream cone, no topping, flavors other than chocolate	13120730.0
13120740	Ice_cream_cone_no_topping_NS_as_to_flavor	0	Ice cream cone, no topping, NS as to flavor	13120740.0
13120750	Ice_cream_cone_with_nuts_chocolate_ice_cream	0	Ice cream cone with nuts, chocolate ice cream	13120750.0
13120760	Ice_cream_cone_chocolate_covered_or_dipped_chocolate_ice_cream	0	Ice cream cone, chocolate covered or dipped, chocolate ice cream	13120760.0
13120770	Ice_cream_cone_no_topping_chocolate_ice_cream	0	Ice cream cone, no topping, chocolate ice cream	13120770.0
13120780	Ice_cream_cone_chocolate_covered_with_nuts_chocolate_ice_cream	0	Ice cream cone, chocolate covered, with nuts, chocolate ice cream	13120780.0
13120790	Ice_cream_sundae_cone	0	Ice cream sundae cone	13120790.0
13120800	Ice_cream_soda_flavors_other_than_chocolate	0	Ice cream soda, flavors other than chocolate	13120800.0
13120810	Ice_cream_soda_chocolate	0	Ice cream soda, chocolate	13120810.0
13121000	Ice_cream_sundae_NS_as_to_topping_with_whipped_cream	0	Ice cream sundae, NS as to topping, with whipped cream	13121000.0
13121100	Ice_cream_sundae_fruit_topping_with_whipped_cream	0	Ice cream sundae, fruit topping, with whipped cream	13121100.0
13121200	Ice_cream_sundae_prepackaged_type_flavors_other_than_chocolate	0	Ice cream sundae, prepackaged type, flavors other than chocolate	13121200.0
13121300	Ice_cream_sundae_chocolate_or_fudge_topping_with_whipped_cream	0	Ice cream sundae, chocolate or fudge topping, with whipped cream	13121300.0
13121400	Ice_cream_sundae_not_fruit_or_chocolate_topping_with_whipped_cream	0	Ice cream sundae, not fruit or chocolate topping, with whipped cream	13121400.0
13121500	Ice_cream_sundae_fudge_topping_with_cake_with_whipped_cream	0	Ice cream sundae, fudge topping, with cake, with whipped cream	13121500.0
13122100	Ice_cream_pie_no_crust	0	Ice cream pie, no crust	13122100.0
13122500	Ice_cream_pie_with_cookie_crust_fudge_topping_and_whipped_cream	0	Ice cream pie, with cookie crust, fudge topping, and whipped cream	13122500.0
13126000	Ice_cream_fried	0	Ice cream, fried	13126000.0
13127000	Dippin_Dots_flash_frozen_ice_cream_snacks_flavors_other_than_chocolate	0	Dippin Dots, flash frozen ice cream snacks, flavors other than chocolate	13127000.0
13127010	Dippin_Dots_flash_frozen_ice_cream_snacks_chocolate	0	Dippin Dots, flash frozen ice cream snacks, chocolate	13127010.0
13130100	Light_ice_cream_NS_as_to_flavor_formerly_ice_milk_	0	Light ice cream, NS as to flavor (formerly ice milk)	13130100.0
13130300	Light_ice_cream_flavors_other_than_chocolate_formerly_ice_milk_	0	Light ice cream, flavors other than chocolate (formerly ice milk)	13130300.0
13130310	Light_ice_cream_chocolate_formerly_ice_milk_	0	Light ice cream, chocolate (formerly ice milk)	13130310.0
13130320	Light_ice_cream_no_sugar_added_NS_as_to_flavor	0	Light ice cream, no sugar added, NS as to flavor	13130320.0
13130330	Light_ice_cream_no_sugar_added_flavors_other_than_chocolate	0	Light ice cream, no sugar added, flavors other than chocolate	13130330.0
13130340	Light_ice_cream_no_sugar_added_chocolate	0	Light ice cream, no sugar added, chocolate	13130340.0
13130590	Light_ice_cream_soft_serve_NS_as_to_flavor_formerly_ice_milk_	0	Light ice cream, soft serve, NS as to flavor (formerly ice milk)	13130590.0
13130600	Light_ice_cream_soft_serve_flavors_other_than_chocolate_formerly_ice_milk_	0	Light ice cream, soft serve, flavors other than chocolate (formerly ice milk)	13130600.0
13130610	Light_ice_cream_soft_serve_chocolate_formerly_ice_milk_	0	Light ice cream, soft serve, chocolate (formerly ice milk)	13130610.0
13130620	Light_ice_cream_soft_serve_cone_flavors_other_than_chocolate_formerly_ice_milk_	0	Light ice cream, soft serve cone, flavors other than chocolate (formerly ice milk)	13130620.0
13130630	Light_ice_cream_soft_serve_cone_chocolate_formerly_ice_milk_	0	Light ice cream, soft serve cone, chocolate (formerly ice milk)	13130630.0
13130640	Light_ice_cream_soft_serve_cone_NS_as_to_flavor_formerly_ice_milk_	0	Light ice cream, soft serve cone, NS as to flavor (formerly ice milk)	13130640.0
13130700	Light_ice_cream_soft_serve_blended_with_candy_or_cookies	0	Light ice cream, soft serve, blended with candy or cookies	13130700.0
13135000	Ice_cream_sandwich_made_with_light_ice_cream_flavors_other_than_chocolate	0	Ice cream sandwich, made with light ice cream, flavors other than chocolate	13135000.0
13135010	Ice_cream_sandwich_made_with_light_chocolate_ice_cream	0	Ice cream sandwich, made with light chocolate ice cream	13135010.0
13136000	Ice_cream_sandwich_made_with_light_no_sugar_added_ice_cream	0	Ice cream sandwich, made with light, no sugar added ice cream	13136000.0
13140100	Light_ice_cream_bar_or_stick_chocolate_coated_formerly_ice_milk_	0	Light ice cream, bar or stick, chocolate-coated (formerly ice milk)	13140100.0
13140110	Light_ice_cream_bar_or_stick_chocolate_covered_with_nuts_formerly_ice_milk_	0	Light ice cream, bar or stick, chocolate covered, with nuts (formerly ice milk)	13140110.0
13140450	Light_ice_cream_cone_NFS_formerly_ice_milk_	0	Light ice cream, cone, NFS (formerly ice milk)	13140450.0
13140500	Light_ice_cream_cone_flavors_other_than_chocolate_formerly_ice_milk_	0	Light ice cream, cone, flavors other than chocolate (formerly ice milk)	13140500.0
13140550	Light_ice_cream_cone_chocolate_formerly_ice_milk_	0	Light ice cream, cone, chocolate (formerly ice milk)	13140550.0
13140570	Light_ice_cream_no_sugar_added_cone_NS_as_to_flavor	0	Light ice cream, no sugar added, cone, NS as to flavor	13140570.0
13140575	Light_ice_cream_no_sugar_added_cone_flavors_other_than_chocolate	0	Light ice cream, no sugar added, cone, flavors other than chocolate	13140575.0
13140580	Light_ice_cream_no_sugar_added_cone_chocolate	0	Light ice cream, no sugar added, cone, chocolate	13140580.0
13140600	Light_ice_cream_sundae_soft_serve_chocolate_or_fudge_topping_with_whipped_cream_formerly_ice_milk_	0	Light ice cream, sundae, soft serve, chocolate or fudge topping, with whipped cream (formerly ice milk)	13140600.0
13140630	Light_ice_cream_sundae_soft_serve_fruit_topping_with_whipped_cream_formerly_ice_milk_	0	Light ice cream, sundae, soft serve, fruit topping, with whipped cream (formerly ice milk)	13140630.0
13140650	Light_ice_cream_sundae_soft_serve_not_fruit_or_chocolate_topping_with_whipped_cream_formerly_ice_milk_	0	Light ice cream, sundae, soft serve, not fruit or chocolate topping, with whipped cream (formerly ice milk)	13140650.0
13140660	Light_ice_cream_sundae_soft_serve_chocolate_or_fudge_topping_without_whipped_cream_formerly_ice_milk_	0	Light ice cream, sundae, soft serve, chocolate or fudge topping (without whipped cream) (formerly ice milk)	13140660.0
13140670	Light_ice_cream_sundae_soft_serve_fruit_topping_without_whipped_cream_formerly_ice_milk_	0	Light ice cream, sundae, soft serve, fruit topping (without whipped cream) (formerly ice milk)	13140670.0
13140680	Light_ice_cream_sundae_soft_serve_not_fruit_or_chocolate_topping_without_whipped_cream_formerly_ice_milk_	0	Light ice cream, sundae, soft serve, not fruit or chocolate topping (without whipped cream) (formerly ice milk)	13140680.0
13140700	Light_ice_cream_creamsicle_or_dreamsicle_formerly_ice_milk_	0	Light ice cream, creamsicle or dreamsicle (formerly ice milk)	13140700.0
13140710	Light_ice_cream_creamsicle_or_dreamsicle_no_sugar_added	0	Light ice cream, creamsicle or dreamsicle, no sugar added	13140710.0
13140900	Light_ice_cream_fudgesicle_formerly_ice_milk_	0	Light ice cream, fudgesicle (formerly ice milk)	13140900.0
13142000	Milk_dessert_bar_or_stick_frozen_with_coconut	0	Milk dessert bar or stick, frozen, with coconut	13142000.0
13150000	Sherbet_all_flavors	0	Sherbet, all flavors	13150000.0
13160150	Fat_free_ice_cream_no_sugar_added_chocolate	0	Fat free ice cream, no sugar added, chocolate	13160150.0
13160160	Fat_free_ice_cream_no_sugar_added_flavors_other_than_chocolate	0	Fat free ice cream, no sugar added, flavors other than chocolate	13160160.0
13160400	Fat_free_ice_cream_flavors_other_than_chocolate	0	Fat free ice cream, flavors other than chocolate	13160400.0
13160410	Fat_free_ice_cream_chocolate	0	Fat free ice cream, chocolate	13160410.0
13160420	Fat_free_ice_cream_NS_as_to_flavor	0	Fat free ice cream, NS as to flavor	13160420.0
13161000	Milk_dessert_bar_frozen_made_from_lowfat_milk	0	Milk dessert bar, frozen, made from lowfat milk	13161000.0
13161500	Milk_dessert_sandwich_bar_frozen_made_from_lowfat_milk	0	Milk dessert sandwich bar, frozen, made from lowfat milk	13161500.0
13161520	Milk_dessert_sandwich_bar_frozen_with_low_calorie_sweetener_made_from_lowfat_milk	0	Milk dessert sandwich bar, frozen, with low-calorie sweetener, made from lowfat milk	13161520.0
13161600	Milk_dessert_bar_frozen_made_from_lowfat_milk_and_low_calorie_sweetener	0	Milk dessert bar, frozen, made from lowfat milk and low calorie sweetener	13161600.0
13161630	Light_ice_cream_bar_or_stick_with_low_calorie_sweetener_chocolate_coated_formerly_ice_milk_	0	Light ice cream, bar or stick, with low-calorie sweetener, chocolate-coated (formerly ice milk)	13161630.0
13170000	Baked_Alaska	0	Baked Alaska	13170000.0
13200110	Pudding_NFS	0	Pudding, NFS	13200110.0
13210110	Pudding_bread	0	Pudding, bread	13210110.0
13210150	Puerto_Rican_bread_pudding_made_with_evaporated_milk_and_rum_Budin_de_pan_	0	Puerto Rican bread pudding made with evaporated milk and rum (Budin de pan)	13210150.0
13210160	Diplomat_pudding_Puerto_Rican_style_Budin_Diplomatico_	0	Diplomat pudding, Puerto Rican style (Budin Diplomatico)	13210160.0
13210180	Pudding_Mexican_bread_Capirotada_	0	Pudding, Mexican bread (Capirotada)	13210180.0
13210190	Pudding_Mexican_bread_Capirotada_lower_fat	0	Pudding, Mexican bread (Capirotada), lower fat	13210190.0
13210220	Pudding_chocolate_NS_as_to_from_dry_mix_or_ready_to_eat	0	Pudding, chocolate, NS as to from dry mix or ready-to-eat	13210220.0
13210250	Pudding_chocolate_low_calorie_containing_artificial_sweetener_NS_as_to_from_dry_mix_or_ready_to_eat	0	Pudding, chocolate, low calorie, containing artificial sweetener, NS as to from dry mix or ready-to-eat	13210250.0
13210260	Rice_flour_cream_Puerto_Rican_style_manjar_blanco_	0	Rice flour cream, Puerto Rican style (manjar blanco)	13210260.0
13210270	Custard_Puerto_Rican_style_Maicena_Natilla_	0	Custard, Puerto Rican style (Maicena, Natilla)	13210270.0
13210280	Pudding_flavors_other_than_chocolate_NS_as_to_from_dry_mix_or_ready_to_eat	0	Pudding, flavors other than chocolate, NS as to from dry mix or ready-to-eat	13210280.0
13210290	Pudding_flavors_other_than_chocolate_low_calorie_containing_artificial_sweetener_NS_as_to_from_dry_mix_or_ready_to_eat	0	Pudding, flavors other than chocolate, low calorie, containing artificial sweetener, NS as to from dry mix or ready-to-eat	13210290.0
13210300	Custard	0	Custard	13210300.0
13210350	Flan	0	Flan	13210350.0
13210410	Pudding_rice	0	Pudding, rice	13210410.0
13210450	Pudding_rice_flour_with_nuts_Indian_dessert_	0	Pudding, rice flour, with nuts (Indian dessert)	13210450.0
13210500	Pudding_tapioca_made_from_home_recipe_made_with_milk	0	Pudding, tapioca, made from home recipe, made with milk	13210500.0
13210520	Pudding_tapioca_made_from_dry_mix_made_with_milk	0	Pudding, tapioca, made from dry mix, made with milk	13210520.0
13210530	Pudding_tapioca_chocolate_made_with_milk	0	Pudding, tapioca, chocolate, made with milk	13210530.0
13210610	Pudding_coconut	0	Pudding, coconut	13210610.0
13210710	Pudding_Indian_milk_molasses_and_cornmeal_based_pudding_	0	Pudding, Indian (milk, molasses and cornmeal-based pudding)	13210710.0
13210750	Pudding_pumpkin	0	Pudding, pumpkin	13210750.0
13210810	Puerto_Rican_pumpkin_pudding_Flan_de_calabaza_	0	Puerto Rican pumpkin pudding (Flan de calabaza)	13210810.0
13210820	Fresh_corn_custard_Puerto_Rican_style_Mazamorra_Mundo_Nuevo_	0	Fresh corn custard, Puerto Rican style (Mazamorra, Mundo Nuevo)	13210820.0
13220110	Pudding_flavors_other_than_chocolate_prepared_from_dry_mix_milk_added	0	Pudding, flavors other than chocolate, prepared from dry mix, milk added	13220110.0
13220120	Pudding_chocolate_prepared_from_dry_mix_milk_added	0	Pudding, chocolate, prepared from dry mix, milk added	13220120.0
13220210	Pudding_flavors_other_than_chocolate_prepared_from_dry_mix_low_calorie_containing_artificial_sweetener_milk_added	0	Pudding, flavors other than chocolate, prepared from dry mix, low calorie, containing artificial sweetener, milk added	13220210.0
13220220	Pudding_chocolate_prepared_from_dry_mix_low_calorie_containing_artificial_sweetener_milk_added	0	Pudding, chocolate, prepared from dry mix, low calorie, containing artificial sweetener, milk added	13220220.0
13220230	Pudding_ready_to_eat_chocolate_reduced_fat	0	Pudding, ready-to-eat, chocolate, reduced fat	13220230.0
13220235	Pudding_ready_to_eat_chocolate_fat_free	0	Pudding, ready-to-eat, chocolate, fat free	13220235.0
13220240	Pudding_ready_to_eat_flavors_other_than_chocolate_reduced_fat	0	Pudding, ready-to-eat, flavors other than chocolate, reduced fat	13220240.0
13220245	Pudding_ready_to_eat_flavors_other_than_chocolate_fat_free	0	Pudding, ready-to-eat, flavors other than chocolate, fat free	13220245.0
13230110	Pudding_ready_to_eat_flavors_other_than_chocolate	0	Pudding, ready-to-eat, flavors other than chocolate	13230110.0
13230120	Pudding_ready_to_eat_low_calorie_containing_artificial_sweetener_flavors_other_than_chocolate	0	Pudding, ready-to-eat, low calorie, containing artificial sweetener, flavors other than chocolate	13230120.0
13230130	Pudding_ready_to_eat_chocolate	0	Pudding, ready-to-eat, chocolate	13230130.0
13230140	Pudding_ready_to_eat_low_calorie_containing_artificial_sweetener_chocolate	0	Pudding, ready-to-eat, low calorie, containing artificial sweetener, chocolate	13230140.0
13230200	Pudding_ready_to_eat_chocolate_and_non_chocolate_flavors_combined	0	Pudding, ready-to-eat, chocolate and non-chocolate flavors combined	13230200.0
13230500	Pudding_ready_to_eat_tapioca	0	Pudding, ready-to-eat, tapioca	13230500.0
13230510	Pudding_ready_to_eat_tapioca_fat_free	0	Pudding, ready-to-eat, tapioca, fat free	13230510.0
13241000	Pudding_with_fruit_and_vanilla_wafers	0	Pudding, with fruit and vanilla wafers	13241000.0
13250000	Mousse_chocolate	0	Mousse, chocolate	13250000.0
13250100	Mousse_not_chocolate	0	Mousse, not chocolate	13250100.0
13250200	Mousse_chocolate_lowfat_reduced_calorie_prepared_from_dry_mix_water_added	0	Mousse, chocolate, lowfat, reduced calorie, prepared from dry mix, water added	13250200.0
13252100	Coconut_custard_Puerto_Rican_style_Flan_de_coco_	0	Coconut custard, Puerto Rican style (Flan de coco)	13252100.0
13252200	Milk_dessert_or_milk_candy_Puerto_Rican_style_Dulce_de_leche_	0	Milk dessert or milk candy, Puerto Rican style (Dulce de leche)	13252200.0
13252500	Barfi_or_Burfi_Indian_dessert_made_from_milk_andor_cream_andor_Ricotta_cheese	0	Barfi or Burfi, Indian dessert, made from milk andor cream andor Ricotta cheese	13252500.0
13252600	Tiramisu	0	Tiramisu	13252600.0
13310000	Custard_pudding_flavor_other_than_chocolate_baby_food_NS_as_to_strained_or_junior	0	Custard pudding, flavor other than chocolate, baby food, NS as to strained or junior	13310000.0
13311000	Custard_pudding_baby_food_flavor_other_than_chocolate_strained	0	Custard pudding, baby food, flavor other than chocolate, strained	13311000.0
13312000	Custard_pudding_baby_food_flavor_other_than_chocolate_junior	0	Custard pudding, baby food, flavor other than chocolate, junior	13312000.0
13411000	White_sauce_milk_sauce	0	White sauce, milk sauce	13411000.0
13412000	Milk_gravy_quick_gravy	0	Milk gravy, quick gravy	13412000.0
14010000	Cheese_NFS	0	Cheese, NFS	14010000.0
14101010	Cheese_Blue_or_Roquefort	0	Cheese, Blue or Roquefort	14101010.0
14102010	Cheese_Brick	0	Cheese, Brick	14102010.0
14103010	Cheese_Camembert	0	Cheese, Camembert	14103010.0
14103020	Cheese_Brie	0	Cheese, Brie	14103020.0
14104100	Cheese_Cheddar	0	Cheese, Cheddar	14104100.0
14104110	Cheese_Cheddar_reduced_fat	0	Cheese, Cheddar, reduced fat	14104110.0
14104115	Cheese_Cheddar_nonfat_or_fat_free	0	Cheese, Cheddar, nonfat or fat free	14104115.0
14104200	Cheese_Colby	0	Cheese, Colby	14104200.0
14104250	Cheese_Colby_Jack	0	Cheese, Colby Jack	14104250.0
14104400	Cheese_Feta	0	Cheese, Feta	14104400.0
14104600	Cheese_Fontina	0	Cheese, Fontina	14104600.0
14104700	Cheese_goat	0	Cheese, goat	14104700.0
14105010	Cheese_Gouda_or_Edam	0	Cheese, Gouda or Edam	14105010.0
14105200	Cheese_Gruyere	0	Cheese, Gruyere	14105200.0
14106010	Cheese_Limburger	0	Cheese, Limburger	14106010.0
14106200	Cheese_Monterey	0	Cheese, Monterey	14106200.0
14106500	Cheese_Monterey_reduced_fat	0	Cheese, Monterey, reduced fat	14106500.0
14107010	Cheese_Mozzarella_NFS	0	Cheese, Mozzarella, NFS	14107010.0
14107020	Cheese_Mozzarella_whole_milk	0	Cheese, Mozzarella, whole milk	14107020.0
14107030	Cheese_Mozzarella_part_skim	0	Cheese, Mozzarella, part skim	14107030.0
14107040	Cheese_Mozzarella_reduced_sodium	0	Cheese, Mozzarella, reduced sodium	14107040.0
14107060	Cheese_Mozzarella_nonfat_or_fat_free	0	Cheese, Mozzarella, nonfat or fat free	14107060.0
14107200	Cheese_Muenster	0	Cheese, Muenster	14107200.0
14107250	Cheese_Muenster_reduced_fat	0	Cheese, Muenster, reduced fat	14107250.0
14108010	Cheese_Parmesan_dry_grated	0	Cheese, Parmesan, dry grated	14108010.0
14108015	Cheese_Parmesan_dry_grated_reduced_fat	0	Cheese, Parmesan, dry grated, reduced fat	14108015.0
14108020	Cheese_Parmesan_hard	0	Cheese, Parmesan, hard	14108020.0
14108060	Cheese_Parmesan_dry_grated_fat_free	0	Cheese, Parmesan, dry grated, fat free	14108060.0
14108200	Cheese_Port_du_Salut	0	Cheese, Port du Salut	14108200.0
14108400	Cheese_Provolone	0	Cheese, Provolone	14108400.0
14108420	Cheese_provolone_reduced_fat	0	Cheese, provolone, reduced fat	14108420.0
14109010	Cheese_Swiss	0	Cheese, Swiss	14109010.0
14109020	Cheese_Swiss_reduced_sodium	0	Cheese, Swiss, reduced sodium	14109020.0
14109030	Cheese_Swiss_reduced_fat	0	Cheese, Swiss, reduced fat	14109030.0
14109040	Cheese_Swiss_nonfat_or_fat_free	0	Cheese, Swiss, nonfat or fat free	14109040.0
14110010	Cheese_Cheddar_reduced_sodium	0	Cheese, Cheddar, reduced sodium	14110010.0
14120010	Cheese_Mexican_blend	0	Cheese, Mexican blend	14120010.0
14120020	Cheese_Mexican_blend_reduced_fat	0	Cheese, Mexican blend, reduced fat	14120020.0
14131000	Queso_Anejo_aged_Mexican_cheese_	0	Queso Anejo (aged Mexican cheese)	14131000.0
14131500	Queso_Asadero	0	Queso Asadero	14131500.0
14132000	Queso_Chihuahua	0	Queso Chihuahua	14132000.0
14133000	Queso_Fresco	0	Queso Fresco	14133000.0
14134000	Queso_cotija	0	Queso cotija	14134000.0
14200100	Cheese_cottage_NFS	0	Cheese, cottage, NFS	14200100.0
14201010	Cheese_cottage_creamed_large_or_small_curd	0	Cheese, cottage, creamed, large or small curd	14201010.0
14201200	Cottage_cheese_farmers	0	Cottage cheese, farmers	14201200.0
14201500	Cheese_Ricotta	0	Cheese, Ricotta	14201500.0
14202010	Cheese_cottage_with_fruit	0	Cheese, cottage, with fruit	14202010.0
14202020	Cheese_cottage_with_vegetables	0	Cheese, cottage, with vegetables	14202020.0
14203010	Cheese_cottage_dry_curd	0	Cheese, cottage, dry curd	14203010.0
14203020	Cheese_cottage_salted_dry_curd	0	Cheese, cottage, salted, dry curd	14203020.0
14203510	Puerto_Rican_white_cheese_queso_del_pais_blanco_	0	Puerto Rican white cheese (queso del pais, blanco)	14203510.0
14204010	Cheese_cottage_lowfat_1_2_fat_	0	Cheese, cottage, lowfat (1-2% fat)	14204010.0
14204020	Cheese_cottage_lowfat_with_fruit	0	Cheese, cottage, lowfat, with fruit	14204020.0
14204030	Cheese_cottage_lowfat_with_vegetables	0	Cheese, cottage, lowfat, with vegetables	14204030.0
14206010	Cheese_cottage_lowfat_low_sodium	0	Cheese, cottage, lowfat, low sodium	14206010.0
14207010	Cheese_cottage_lowfat_lactose_reduced	0	Cheese, cottage, lowfat, lactose reduced	14207010.0
14301010	Cheese_cream	0	Cheese, cream	14301010.0
14303010	Cheese_cream_light_or_lite_formerly_called_Cream_Cheese_Lowfat_	0	Cheese, cream, light or lite (formerly called Cream Cheese Lowfat)	14303010.0
14410100	Cheese_American_and_Swiss_blends	0	Cheese, American and Swiss blends	14410100.0
14410110	Cheese_American	0	Cheese, American	14410110.0
14410120	Cheese_American_reduced_fat	0	Cheese, American, reduced fat	14410120.0
14410130	Cheese_American_nonfat_or_fat_free	0	Cheese, American, nonfat or fat free	14410130.0
14410210	Cheese_American_reduced_sodium	0	Cheese, American, reduced sodium	14410210.0
14410330	Cheese_spread_American_or_Cheddar_cheese_base_reduced_fat	0	Cheese spread, American or Cheddar cheese base, reduced fat	14410330.0
14410380	Cheese_processed_cream_cheese_product_nonfat_or_fat_free	0	Cheese, processed cream cheese product, nonfat or fat free	14410380.0
14410500	Cheese_processed_cheese_food	0	Cheese, processed cheese food	14410500.0
14410600	Cheese_processed_with_vegetables	0	Cheese, processed, with vegetables	14410600.0
14410620	Cheese_with_wine	0	Cheese,  with wine	14410620.0
14420100	Cheese_spread_American_or_Cheddar_cheese_base	0	Cheese spread, American or Cheddar cheese base	14420100.0
14420160	Cheese_spread_Swiss_cheese_base	0	Cheese spread, Swiss cheese base	14420160.0
14420200	Cheese_spread_cream_cheese_regular	0	Cheese spread, cream cheese, regular	14420200.0
14420210	Cheese_spread_cream_cheese_light_or_lite	0	Cheese spread, cream cheese, light or lite	14420210.0
14420300	Cheese_spread_pressurized_can	0	Cheese spread, pressurized can	14420300.0
14502000	Imitation_cheese	0	Imitation cheese	14502000.0
14610200	Cheese_cottage_cheese_with_gelatin_dessert	0	Cheese, cottage cheese, with gelatin dessert	14610200.0
14610210	Cheese_cottage_cheese_with_gelatin_dessert_and_fruit	0	Cheese, cottage cheese, with gelatin dessert and fruit	14610210.0
14610250	Cheese_cottage_cheese_with_gelatin_dessert_and_vegetables	0	Cheese, cottage cheese, with gelatin dessert and vegetables	14610250.0
14610520	Cheese_with_nuts	0	Cheese with nuts	14610520.0
14620100	Dip_cream_cheese_base	0	Dip, cream cheese base	14620100.0
14620120	Shrimp_dip_cream_cheese_base	0	Shrimp dip, cream cheese base	14620120.0
14620150	Dip_cheese_with_chili_pepper_chili_con_queso_	0	Dip, cheese with chili pepper (chili con queso)	14620150.0
14620200	Dip_cheese_base_other_than_cream_cheese	0	Dip, cheese base other than cream cheese	14620200.0
14620300	Topping_from_cheese_pizza	0	Topping from cheese pizza	14620300.0
14620310	Topping_from_vegetable_pizza	0	Topping from vegetable pizza	14620310.0
14620320	Topping_from_meat_pizza	0	Topping from meat pizza	14620320.0
14620330	Topping_from_meat_and_vegetable_pizza	0	Topping from meat and vegetable pizza	14620330.0
14630100	Cheese_fondue	0	Cheese fondue	14630100.0
14630200	Cheese_souffle	0	Cheese souffle	14630200.0
14630300	Welsh_rarebit	0	Welsh rarebit	14630300.0
14640000	Cheese_sandwich	0	Cheese sandwich	14640000.0
14640100	Cheese_sandwich_grilled	0	Cheese sandwich, grilled	14640100.0
14640200	Cheese_sandwich_hoagie	0	Cheese sandwich, hoagie	14640200.0
14650100	Cheese_sauce	0	Cheese sauce	14650100.0
14650150	Cheese_sauce_made_with_lowfat_cheese	0	Cheese sauce made with lowfat cheese	14650150.0
14650160	Alfredo_sauce	0	Alfredo sauce	14650160.0
14660200	Cheese_nuggets_or_pieces_breaded_baked_or_fried	0	Cheese, nuggets or pieces, breaded, baked, or fried	14660200.0
14670000	Mozzarella_cheese_tomato_and_basil_with_oil_and_vinegar_dressing	0	Mozzarella cheese, tomato, and basil, with oil and vinegar dressing	14670000.0
14710100	Cheddar_cheese_soup_home_recipe_canned_or_ready_to_serve	0	Cheddar cheese soup, home recipe, canned or ready-to-serve	14710100.0
14710200	Beer_cheese_soup_made_with_milk	0	Beer cheese soup, made with milk	14710200.0
20000000	Meat_NFS	0	Meat, NFS	20000000.0
20000070	Meat_baby_food_NS_as_to_type_NS_as_to_strained_or_junior	0	Meat, baby food, NS as to type, NS as to strained or junior	20000070.0
20000090	Meat_sticks_baby_food_NS_as_to_type_of_meat	0	Meat sticks, baby food, NS as to type of meat	20000090.0
20000200	Ground_meat_NFS	0	Ground meat, NFS	20000200.0
21000100	Beef_NS_as_to_cut_cooked_NS_as_to_fat_eaten	0	Beef, NS as to cut, cooked, NS as to fat eaten	21000100.0
21000110	Beef_NS_as_to_cut_cooked_lean_and_fat_eaten	0	Beef, NS as to cut, cooked, lean and fat eaten	21000110.0
21000120	Beef_NS_as_to_cut_cooked_lean_only_eaten	0	Beef, NS as to cut, cooked, lean only eaten	21000120.0
21001000	Steak_NS_as_to_type_of_meat_cooked_NS_as_to_fat_eaten	0	Steak, NS as to type of meat, cooked, NS as to fat eaten	21001000.0
21001010	Steak_NS_as_to_type_of_meat_cooked_lean_and_fat_eaten	0	Steak, NS as to type of meat, cooked, lean and fat eaten	21001010.0
21001020	Steak_NS_as_to_type_of_meat_cooked_lean_only_eaten	0	Steak, NS as to type of meat, cooked, lean only eaten	21001020.0
21002000	Beef_pickled	0	Beef, pickled	21002000.0
21003000	Beef_NS_as_to_cut_fried_NS_to_fat_eaten	0	Beef, NS as to cut, fried, NS to fat eaten	21003000.0
21101000	Beef_steak_NS_as_to_cooking_method_NS_as_to_fat_eaten	0	Beef steak, NS as to cooking method, NS as to fat eaten	21101000.0
21101010	Beef_steak_NS_as_to_cooking_method_lean_and_fat_eaten	0	Beef steak, NS as to cooking method, lean and fat eaten	21101010.0
