FoodCode	Main.food.description	ModCode	Old.Main.food.description	FoodID
75117020	Onions_mature_raw	0	Onions, mature, raw	75117020.0
75122100	Pepper_sweet_green_raw	0	Pepper, sweet, green, raw	75122100.0
75141005	Cabbage_salad_or_coleslaw_made_with_light_coleslaw_dressing	0	Cabbage salad or coleslaw, made with light coleslaw dressing	75141005.0
75202011	Asparagus_cooked_from_fresh_fat_not_added_in_cooking	0	Asparagus, cooked, from fresh, fat not added in cooking	75202011.0
75214011	Cauliflower_cooked_from_fresh_fat_not_added_in_cooking	0	Cauliflower, cooked, from fresh, fat not added in cooking	75214011.0
75214012	Cauliflower_cooked_from_frozen_fat_not_added_in_cooking	0	Cauliflower, cooked, from frozen, fat not added in cooking	75214012.0
75215010	Celery_cooked_fat_not_added_in_cooking	0	Celery, cooked, fat not added in cooking	75215010.0
75216113	Corn_yellow_cooked_from_canned_fat_not_added_in_cooking	0	Corn, yellow, cooked, from canned, fat not added in cooking	75216113.0
75217400	Garlic_cooked	0	Garlic, cooked	75217400.0
75226010	Peppers_green_cooked_fat_not_added_in_cooking	0	Peppers, green, cooked, fat not added in cooking	75226010.0
75230000	Sauerkraut_cooked_NS_as_to_fat_added_in_cooking	0	Sauerkraut, cooked, NS as to fat added in cooking	75230000.0
75403020	Beans_string_green_cooked_NS_as_to_form_with_mushroom_sauce	0	Beans, string, green, cooked, NS as to form, with mushroom sauce	75403020.0
75415020	Onion_rings_NS_as_to_form_batter_dipped_baked_or_fried	0	Onion rings, NS as to form, batter-dipped, baked or fried	75415020.0
75440600	Vegetable_curry	0	Vegetable curry	75440600.0
75460900	Chow_mein_or_chop_suey_meatless_with_noodles	0	Chow mein or chop suey, meatless, with noodles	75460900.0
75503010	Cucumber_pickles_dill	0	Cucumber pickles, dill	75503010.0
75506010	Mustard	0	Mustard	75506010.0
75506100	Mustard_sauce	0	Mustard sauce	75506100.0
75510020	Olives_black	0	Olives, black	75510020.0
75607020	Mushroom_soup_cream_of_prepared_with_water	0	Mushroom soup, cream of, prepared with water	75607020.0
75649010	Vegetable_soup_canned_prepared_with_water_or_ready_to_serve	0	Vegetable soup, canned, prepared with water or ready-to-serve	75649010.0
75651010	Minestrone_soup_canned_prepared_with_water_or_ready_to_serve	0	Minestrone soup, canned, prepared with water, or ready-to-serve	75651010.0
75651110	Vegetable_chicken_rice_soup_canned_prepared_with_water_or_ready_to_serve	0	Vegetable chicken rice soup, canned, prepared with water or ready-to-serve	75651110.0
75652010	Vegetable_beef_soup_home_recipe	0	Vegetable beef soup, home recipe	75652010.0
81101000	Butter_stick_salted	0	Butter, stick, salted	81101000.0
81104010	Margarine_like_spread_reduced_calorie_about_40_fat_tub_salted	0	Margarine-like spread, reduced calorie, about 40% fat, tub, salted	81104010.0
81106010	Butter_replacement_fat_free_powder	0	Butter replacement, fat-free powder	81106010.0
81302050	Tartar_sauce	0	Tartar sauce	81302050.0
82104000	Olive_oil	0	Olive oil	82104000.0
83100100	Salad_dressing_NFS_for_salads	0	Salad dressing, NFS, for salads	83100100.0
83107000	Mayonnaise_regular	0	Mayonnaise, regular	83107000.0
83112500	Creamy_dressing	0	Creamy dressing	83112500.0
83112950	Poppy_seed_dressing	0	Poppy seed dressing	83112950.0
83112990	Sesame_dressing	0	Sesame dressing	83112990.0
83200100	Salad_dressing_light_NFS	0	Salad dressing, light, NFS	83200100.0
83203000	Caesar_dressing_light	0	Caesar dressing, light	83203000.0
83204000	Mayonnaise_light	0	Mayonnaise, light	83204000.0
83204050	Mayonnaise_type_salad_dressing_light	0	Mayonnaise-type salad dressing, light	83204050.0
83210100	Creamy_dressing_light	0	Creamy dressing, light	83210100.0
91101000	Sugar_NFS	0	Sugar, NFS	91101000.0
91101010	Sugar_white_granulated_or_lump	0	Sugar, white, granulated or lump	91101010.0
91104200	Sugar_raw	0	Sugar, raw	91104200.0
91107000	Sucralose_based_sweetener_sugar_substitute	0	Sucralose-based sweetener, sugar substitute	91107000.0
91200000	Sugar_substitute_low_calorie_powdered_NFS	0	Sugar substitute, low-calorie, powdered, NFS	91200000.0
91200040	Sugar_substitute_saccharin_based_dry_powder_and_tablets	0	Sugar substitute, saccharin-based, dry powder and tablets	91200040.0
91302010	Honey	0	Honey	91302010.0
91361010	Sweet_and_sour_sauce	0	Sweet and sour sauce	91361010.0
91401000	Jelly_all_flavors	0	Jelly, all flavors	91401000.0
91402000	Jam_preserves_all_flavors	0	Jam, preserves, all flavors	91402000.0
91404000	Marmalade_all_flavors	0	Marmalade, all flavors	91404000.0
91511020	Gelatin_dessert_dietetic_with_fruit_sweetened_with_low_calorie_sweetener	0	Gelatin dessert, dietetic, with fruit, sweetened with low calorie sweetener	91511020.0
91611000	Ice_pop	0	Ice pop	91611000.0
91703010	Caramel_chocolate_flavored_roll	0	Caramel, chocolate-flavored roll	91703010.0
91703040	Caramel_candy_chocolate_covered	0	Caramel candy, chocolate covered	91703040.0
91705020	Milk_chocolate_candy_with_cereal	0	Milk chocolate candy, with cereal	91705020.0
91705300	Chocolate_sweet_or_dark	0	Chocolate, sweet or dark	91705300.0
91706000	Coconut_candy_chocolate_covered	0	Coconut candy, chocolate covered	91706000.0
91707010	Fondant_chocolate_covered	0	Fondant, chocolate covered	91707010.0
91708030	Fruit_leather_and_fruit_snacks_candy	0	Fruit leather and fruit snacks candy	91708030.0
91715100	SNICKERS_Bar	0	SNICKERS Bar	91715100.0
91726130	MILKY_WAY_Bar	0	MILKY WAY Bar	91726130.0
91734100	Reeses_Peanut_Butter_Cup	0	Reeses Peanut Butter Cup	91734100.0
91745020	Hard_candy	0	Hard candy	91745020.0
91746100	MMs_Milk_Chocolate_Candies_formerly_MMs_Plain_Chocolate_Candies_	0	MMs Milk Chocolate Candies (formerly MMs Plain Chocolate Candies)	91746100.0
92101000	Coffee_made_from_ground_regular	0	Coffee, made from ground, regular	92101000.0
92111010	Coffee_decaffeinated_made_from_ground	0	Coffee, decaffeinated, made from ground	92111010.0
92162005	Cappuccino_decaffeinated_sweetened	0	Cappuccino, decaffeinated, sweetened	92162005.0
92302500	Tea_leaf_decaffeinated_unsweetened	0	Tea, leaf, decaffeinated, unsweetened	92302500.0
92306000	Tea_herbal	0	Tea, herbal	92306000.0
92410320	Soft_drink_cola_type_sugar_free	0	Soft drink, cola-type, sugar-free	92410320.0
92410340	Soft_drink_cola_type_decaffeinated	0	Soft drink, cola-type, decaffeinated	92410340.0
92410350	Soft_drink_cola_type_decaffeinated_sugar_free	0	Soft drink, cola-type, decaffeinated, sugar-free	92410350.0
92410370	Soft_drink_pepper_type_sugar_free	0	Soft drink, pepper-type, sugar-free	92410370.0
92410510	Soft_drink_fruit_flavored_caffeine_free	0	Soft drink, fruit-flavored, caffeine free	92410510.0
92410520	Soft_drink_fruit_flavored_sugar_free_caffeine_free	0	Soft drink, fruit-flavored, sugar free, caffeine free	92410520.0
92511010	Fruit_flavored_drink_formerly_lemonade_	0	Fruit flavored drink (formerly lemonade)	92511010.0
92541010	Fruit_flavored_drink_made_from_powdered_mix	0	Fruit flavored drink, made from powdered mix	92541010.0
92550620	Fruit_flavored_drink_low_calorie	0	Fruit flavored drink, low calorie	92550620.0
92552010	Fruit_flavored_drink_made_from_powdered_mix_low_calorie	0	Fruit flavored drink, made from powdered mix, low calorie	92552010.0
93102000	Beer_lite	0	Beer, lite	93102000.0
93301115	Mimosa	0	Mimosa	93301115.0
94000100	Water_tap	0	Water, tap	94000100.0
94100100	Water_bottled_unsweetened	0	Water, bottled, unsweetened	94100100.0
94210100	Propel_Water	0	Propel Water	94210100.0
95110000	Slim_Fast_Shake_meal_replacement_regular_ready_to_drink	0	Slim Fast Shake, meal replacement, regular, ready-to-drink	95110000.0
95120000	Nutritional_drink_or_meal_replacement_ready_to_drink_NFS	0	Nutritional drink or meal replacement, ready-to-drink, NFS	95120000.0
95201000	Carnation_Instant_Breakfast_nutritional_drink_mix_regular_powder	0	Carnation Instant Breakfast, nutritional drink mix, regular, powder	95201000.0
95230000	Protein_powder_whey_based_NFS	0	Protein powder, whey based, NFS	95230000.0
95230010	Protein_powder_soy_based_NFS	0	Protein powder, soy based, NFS	95230010.0
95230030	Protein_powder_NFS	0	Protein powder, NFS	95230030.0
75205031	Beans_string_green_cooked_from_fresh_fat_added_in_cooking_W_BUTTER_NFS	200225	Beans, string, green, cooked, from fresh, fat added in cooking W/ BUTTER, NFS	75205031.200225
75216221	Corn_white_cooked_from_fresh_fat_added_in_cooking_W_BUTTER_NFS	201115	Corn, white, cooked, from fresh, fat added in cooking W/ BUTTER, NFS	75216221.201115
75221021	Onions_mature_cooked_or_sauteed_from_fresh_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS_	201147	Onions, mature, cooked or sauteed, from fresh, fat added in cooking W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)	75221021.201147
24127150	Chicken_breast_coated_baked_or_fried_prepared_skinless_coating_eaten_W_O_FAT	205340	Chicken, breast, coated, baked or fried, prepared skinless, coating eaten W/O FAT	24127150.205340
24167110	Chicken_wing_coated_baked_or_fried_prepared_with_skin_skin_coating_eaten_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS_	205393	Chicken, wing, coated, baked or fried, prepared with skin, skin/coating eaten W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)	24167110.205393
24144210	Chicken_drumstick_fried_no_coating_skin_eaten_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS_	205539	Chicken, drumstick, fried, no coating, skin eaten W/ VEGETABLE OIL, NFS (INCLUDE OIL, NFS)	24144210.205539
92101950	Coffee_mocha_W_2_MILK	205578	Coffee, mocha W/ 2% MILK	92101950.205578
58132310	Spaghetti_with_tomato_sauce_and_meatballs_or_spaghetti_with_meat_sauce_or_spaghetti_with_meat_sauce_and_meatballs_W_O_FAT	207656	Spaghetti with tomato sauce and meatballs or spaghetti with meat sauce or spaghetti with meat sauce  and meatballs W/O FAT	58132310.207656
