FoodCode	Main.food.description	ModCode	Old.Main.food.description	FoodID
11433500	Yogurt_fruit_variety_nonfat_milk_sweetened_with_low_calorie_sweetener	0	Yogurt, fruit variety, nonfat milk, sweetened with low-calorie sweetener	11433500.0
11460170	Yogurt_frozen_flavors_other_than_chocolate_lowfat_milk	0	Yogurt, frozen, flavors other than chocolate, lowfat milk	11460170.0
11460300	Yogurt_frozen_flavors_other_than_chocolate_nonfat_milk	0	Yogurt, frozen, flavors other than chocolate, nonfat milk	11460300.0
11460400	Yogurt_frozen_chocolate_nonfat_milk_with_low_calorie_sweetener	0	Yogurt, frozen, chocolate, nonfat milk, with low-calorie sweetener	11460400.0
11511400	Milk_chocolate_lowfat_milk_based	0	Milk, chocolate, lowfat milk-based	11511400.0
11513000	Cocoa_and_sugar_mixture_milk_added_NS_as_to_type_of_milk	0	Cocoa and sugar mixture, milk added, NS as to type of milk	11513000.0
11513600	Chocolate_syrup_lowfat_milk_added	0	Chocolate syrup, lowfat milk added	11513600.0
11513700	Chocolate_syrup_skim_milk_added	0	Chocolate syrup, skim milk added	11513700.0
11514100	Cocoa_sugar_and_dry_milk_mixture_water_added	0	Cocoa, sugar, and dry milk mixture, water added	11514100.0
11514300	Cocoa_with_nonfat_dry_milk_and_low_calorie_sweetener_mixture_water_added	0	Cocoa with nonfat dry milk and low calorie sweetener, mixture, water added	11514300.0
11531000	Eggnog_made_with_whole_milk	0	Eggnog, made with whole milk	11531000.0
11542100	Carry_out_milk_shake_chocolate	0	Carry-out milk shake, chocolate	11542100.0
11553000	Fruit_smoothie_drink_made_with_fruit_or_fruit_juice_and_dairy_products	0	Fruit smoothie drink, made with fruit or fruit juice and dairy products	11553000.0
11553100	Fruit_smoothie_drink_NFS	0	Fruit smoothie drink, NFS	11553100.0
11830160	Cocoa_or_chocolate_flavored_beverage_powder_with_sugar_dry_mix_not_reconstituted	0	Cocoa (or chocolate) flavored beverage powder with sugar, dry mix, not reconstituted	11830160.0
12100100	Cream_NS_as_to_light_heavy_or_half_and_half	0	Cream, NS as to light, heavy, or half and half	12100100.0
12110100	Cream_light_fluid	0	Cream, light, fluid	12110100.0
12120100	Cream_half_and_half	0	Cream, half and half	12120100.0
12130100	Cream_heavy_fluid	0	Cream, heavy, fluid	12130100.0
12140000	Cream_heavy_whipped_sweetened	0	Cream, heavy, whipped, sweetened	12140000.0
12140100	Cream_whipped_pressurized_container	0	Cream, whipped, pressurized container	12140100.0
12210200	Cream_substitute_liquid	0	Cream substitute, liquid	12210200.0
12210210	Cream_substitute_flavored_liquid	0	Cream substitute, flavored, liquid	12210210.0
12210255	Cream_substitute_light_flavored_liquid	0	Cream substitute, light, flavored, liquid	12210255.0
12210270	Cream_substitute_fat_free_flavored_liquid	0	Cream substitute, fat free, flavored, liquid	12210270.0
12210310	Cream_substitute_sugar_free_flavored_liquid	0	Cream substitute, sugar free, flavored, liquid	12210310.0
12210420	Cream_substitute_flavored_powdered	0	Cream substitute, flavored, powdered	12210420.0
12220200	Whipped_topping_nondairy_frozen	0	Whipped topping, nondairy, frozen	12220200.0
12220280	Whipped_topping_nondairy_frozen_sugar_free	0	Whipped topping, nondairy, frozen, sugar free	12220280.0
12310100	Sour_cream	0	Sour cream	12310100.0
12310370	Sour_cream_fat_free	0	Sour cream, fat free	12310370.0
12350000	Dip_sour_cream_base	0	Dip, sour cream base	12350000.0
12350100	Spinach_dip	0	Spinach dip	12350100.0
13110100	Ice_cream_regular_flavors_other_than_chocolate	0	Ice cream, regular, flavors other than chocolate	13110100.0
13110120	Ice_cream_rich_flavors_other_than_chocolate	0	Ice cream, rich, flavors other than chocolate	13110120.0
13110200	Ice_cream_soft_serve_flavors_other_than_chocolate	0	Ice cream, soft serve, flavors other than chocolate	13110200.0
13120100	Ice_cream_bar_or_stick_chocolate_covered	0	Ice cream bar or stick, chocolate covered	13120100.0
13120110	Ice_cream_bar_or_stick_chocolate_or_caramel_covered_with_nuts	0	Ice cream bar or stick, chocolate or caramel covered, with nuts	13120110.0
13120500	Ice_cream_sandwich	0	Ice cream sandwich	13120500.0
13120710	Ice_cream_cone_chocolate_covered_with_nuts_flavors_other_than_chocolate	0	Ice cream cone, chocolate covered, with nuts, flavors other than chocolate	13120710.0
13120790	Ice_cream_sundae_cone	0	Ice cream sundae cone	13120790.0
13120800	Ice_cream_soda_flavors_other_than_chocolate	0	Ice cream soda, flavors other than chocolate	13120800.0
13122100	Ice_cream_pie_no_crust	0	Ice cream pie, no crust	13122100.0
13126000	Ice_cream_fried	0	Ice cream, fried	13126000.0
13130300	Light_ice_cream_flavors_other_than_chocolate_formerly_ice_milk_	0	Light ice cream, flavors other than chocolate (formerly ice milk)	13130300.0
13130600	Light_ice_cream_soft_serve_flavors_other_than_chocolate_formerly_ice_milk_	0	Light ice cream, soft serve, flavors other than chocolate (formerly ice milk)	13130600.0
13130620	Light_ice_cream_soft_serve_cone_flavors_other_than_chocolate_formerly_ice_milk_	0	Light ice cream, soft serve cone, flavors other than chocolate (formerly ice milk)	13130620.0
13130700	Light_ice_cream_soft_serve_blended_with_candy_or_cookies	0	Light ice cream, soft serve, blended with candy or cookies	13130700.0
13140900	Light_ice_cream_fudgesicle_formerly_ice_milk_	0	Light ice cream, fudgesicle (formerly ice milk)	13140900.0
13150000	Sherbet_all_flavors	0	Sherbet, all flavors	13150000.0
13160160	Fat_free_ice_cream_no_sugar_added_flavors_other_than_chocolate	0	Fat free ice cream, no sugar added, flavors other than chocolate	13160160.0
13161520	Milk_dessert_sandwich_bar_frozen_with_low_calorie_sweetener_made_from_lowfat_milk	0	Milk dessert sandwich bar, frozen, with low-calorie sweetener, made from lowfat milk	13161520.0
13161600	Milk_dessert_bar_frozen_made_from_lowfat_milk_and_low_calorie_sweetener	0	Milk dessert bar, frozen, made from lowfat milk and low calorie sweetener	13161600.0
13210110	Pudding_bread	0	Pudding, bread	13210110.0
13210220	Pudding_chocolate_NS_as_to_from_dry_mix_or_ready_to_eat	0	Pudding, chocolate, NS as to from dry mix or ready-to-eat	13210220.0
13210300	Custard	0	Custard	13210300.0
13210410	Pudding_rice	0	Pudding, rice	13210410.0
13230200	Pudding_ready_to_eat_chocolate_and_non_chocolate_flavors_combined	0	Pudding, ready-to-eat, chocolate and non-chocolate flavors combined	13230200.0
13252600	Tiramisu	0	Tiramisu	13252600.0
13411000	White_sauce_milk_sauce	0	White sauce, milk sauce	13411000.0
13412000	Milk_gravy_quick_gravy	0	Milk gravy, quick gravy	13412000.0
14010000	Cheese_NFS	0	Cheese, NFS	14010000.0
14101010	Cheese_Blue_or_Roquefort	0	Cheese, Blue or Roquefort	14101010.0
14102010	Cheese_Brick	0	Cheese, Brick	14102010.0
14103020	Cheese_Brie	0	Cheese, Brie	14103020.0
14104200	Cheese_Colby	0	Cheese, Colby	14104200.0
14104250	Cheese_Colby_Jack	0	Cheese, Colby Jack	14104250.0
14104400	Cheese_Feta	0	Cheese, Feta	14104400.0
14104700	Cheese_goat	0	Cheese, goat	14104700.0
14105010	Cheese_Gouda_or_Edam	0	Cheese, Gouda or Edam	14105010.0
14105200	Cheese_Gruyere	0	Cheese, Gruyere	14105200.0
14106200	Cheese_Monterey	0	Cheese, Monterey	14106200.0
14107010	Cheese_Mozzarella_NFS	0	Cheese, Mozzarella, NFS	14107010.0
14107020	Cheese_Mozzarella_whole_milk	0	Cheese, Mozzarella, whole milk	14107020.0
14107030	Cheese_Mozzarella_part_skim	0	Cheese, Mozzarella, part skim	14107030.0
14107060	Cheese_Mozzarella_nonfat_or_fat_free	0	Cheese, Mozzarella, nonfat or fat free	14107060.0
14107200	Cheese_Muenster	0	Cheese, Muenster	14107200.0
14107250	Cheese_Muenster_reduced_fat	0	Cheese, Muenster, reduced fat	14107250.0
14108010	Cheese_Parmesan_dry_grated	0	Cheese, Parmesan, dry grated	14108010.0
14108020	Cheese_Parmesan_hard	0	Cheese, Parmesan, hard	14108020.0
14108400	Cheese_Provolone	0	Cheese, Provolone	14108400.0
14108420	Cheese_provolone_reduced_fat	0	Cheese, provolone, reduced fat	14108420.0
14109010	Cheese_Swiss	0	Cheese, Swiss	14109010.0
14109030	Cheese_Swiss_reduced_fat	0	Cheese, Swiss, reduced fat	14109030.0
14120010	Cheese_Mexican_blend	0	Cheese, Mexican blend	14120010.0
14132000	Queso_Chihuahua	0	Queso Chihuahua	14132000.0
14133000	Queso_Fresco	0	Queso Fresco	14133000.0
14200100	Cheese_cottage_NFS	0	Cheese, cottage, NFS	14200100.0
14201010	Cheese_cottage_creamed_large_or_small_curd	0	Cheese, cottage, creamed, large or small curd	14201010.0
14203020	Cheese_cottage_salted_dry_curd	0	Cheese, cottage, salted, dry curd	14203020.0
14204010	Cheese_cottage_lowfat_1_2_fat_	0	Cheese, cottage, lowfat (1-2% fat)	14204010.0
14301010	Cheese_cream	0	Cheese, cream	14301010.0
14303010	Cheese_cream_light_or_lite_formerly_called_Cream_Cheese_Lowfat_	0	Cheese, cream, light or lite (formerly called Cream Cheese Lowfat)	14303010.0
14410330	Cheese_spread_American_or_Cheddar_cheese_base_reduced_fat	0	Cheese spread, American or Cheddar cheese base, reduced fat	14410330.0
14410600	Cheese_processed_with_vegetables	0	Cheese, processed, with vegetables	14410600.0
14420100	Cheese_spread_American_or_Cheddar_cheese_base	0	Cheese spread, American or Cheddar cheese base	14420100.0
14420200	Cheese_spread_cream_cheese_regular	0	Cheese spread, cream cheese, regular	14420200.0
14620100	Dip_cream_cheese_base	0	Dip, cream cheese base	14620100.0
14620200	Dip_cheese_base_other_than_cream_cheese	0	Dip, cheese base other than cream cheese	14620200.0
14650100	Cheese_sauce	0	Cheese sauce	14650100.0
14650160	Alfredo_sauce	0	Alfredo sauce	14650160.0
14660200	Cheese_nuggets_or_pieces_breaded_baked_or_fried	0	Cheese, nuggets or pieces, breaded, baked, or fried	14660200.0
14710200	Beer_cheese_soup_made_with_milk	0	Beer cheese soup, made with milk	14710200.0
20000000	Meat_NFS	0	Meat, NFS	20000000.0
20000200	Ground_meat_NFS	0	Ground meat, NFS	20000200.0
21000100	Beef_NS_as_to_cut_cooked_NS_as_to_fat_eaten	0	Beef, NS as to cut, cooked, NS as to fat eaten	21000100.0
21000120	Beef_NS_as_to_cut_cooked_lean_only_eaten	0	Beef, NS as to cut, cooked, lean only eaten	21000120.0
21101010	Beef_steak_NS_as_to_cooking_method_lean_and_fat_eaten	0	Beef steak, NS as to cooking method, lean and fat eaten	21101010.0
21101020	Beef_steak_NS_as_to_cooking_method_lean_only_eaten	0	Beef steak, NS as to cooking method, lean only eaten	21101020.0
21101120	Beef_steak_broiled_or_baked_lean_and_fat_eaten	0	Beef steak, broiled or baked, lean and fat eaten	21101120.0
21101130	Beef_steak_broiled_or_baked_lean_only_eaten	0	Beef steak, broiled or baked, lean only eaten	21101130.0
21102110	Beef_steak_fried_NS_as_to_fat_eaten	0	Beef steak, fried, NS as to fat eaten	21102110.0
21102130	Beef_steak_fried_lean_only_eaten	0	Beef steak, fried, lean only eaten	21102130.0
21401110	Beef_roast_roasted_lean_and_fat_eaten	0	Beef, roast, roasted, lean and fat eaten	21401110.0
21401120	Beef_roast_roasted_lean_only_eaten	0	Beef, roast, roasted, lean only eaten	21401120.0
21407110	Beef_pot_roast_braised_or_boiled_lean_and_fat_eaten	0	Beef, pot roast, braised or boiled, lean and fat eaten	21407110.0
21407120	Beef_pot_roast_braised_or_boiled_lean_only_eaten	0	Beef, pot roast, braised or boiled, lean only eaten	21407120.0
21410000	Beef_stew_meat_cooked_NS_as_to_fat_eaten	0	Beef, stew meat, cooked, NS as to fat eaten	21410000.0
21416000	Corned_beef_cooked_NS_as_to_fat_eaten	0	Corned beef, cooked, NS as to fat eaten	21416000.0
21417100	Beef_brisket_cooked_NS_as_to_fat_eaten	0	Beef brisket, cooked, NS as to fat eaten	21417100.0
21420100	Beef_sandwich_steak_flaked_formed_thinly_sliced_	0	Beef, sandwich steak (flaked, formed, thinly sliced)	21420100.0
21500100	Ground_beef_or_patty_cooked_NS_as_to_percent_lean_formerly_NS_as_to_regular_lean_or_extra_lean_	0	Ground beef or patty, cooked, NS as to percent lean (formerly NS as to regular, lean, or extra lean)	21500100.0
21501000	Ground_beef_less_than_80_lean_cooked_formerly_regular_	0	Ground beef, less than 80% lean, cooked (formerly regular)	21501000.0
21501200	Ground_beef_80_84_lean_cooked_formerly_lean_	0	Ground beef, 80% - 84% lean, cooked (formerly lean)	21501200.0
21501300	Ground_beef_85_89_lean_cooked_formerly_extra_lean_	0	Ground beef, 85% - 89% lean, cooked (formerly extra lean)	21501300.0
21601000	Beef_bacon_cooked	0	Beef, bacon, cooked	21601000.0
21602000	Beef_dried_chipped_uncooked	0	Beef, dried, chipped, uncooked	21602000.0
21602100	Beef_jerky	0	Beef jerky	21602100.0
22000100	Pork_NS_as_to_cut_cooked_NS_as_to_fat_eaten	0	Pork, NS as to cut, cooked, NS as to fat eaten	22000100.0
22000120	Pork_NS_as_to_cut_cooked_lean_only_eaten	0	Pork, NS as to cut, cooked, lean only eaten	22000120.0
22002000	Pork_ground_or_patty_cooked	0	Pork, ground or patty, cooked	22002000.0
22101100	Pork_chop_broiled_or_baked_NS_as_to_fat_eaten	0	Pork chop, broiled or baked, NS as to fat eaten	22101100.0
22101120	Pork_chop_broiled_or_baked_lean_only_eaten	0	Pork chop, broiled or baked, lean only eaten	22101120.0
22101220	Pork_chop_fried_lean_only_eaten	0	Pork chop, fried, lean only eaten	22101220.0
22107020	Pork_chop_smoked_or_cured_cooked_lean_only_eaten	0	Pork chop, smoked or cured, cooked, lean only eaten	22107020.0
22210400	Pork_tenderloin_baked	0	Pork, tenderloin, baked	22210400.0
22300140	Ham_fried_lean_only_eaten	0	Ham, fried, lean only eaten	22300140.0
22311000	Ham_smoked_or_cured_cooked_NS_as_to_fat_eaten	0	Ham, smoked or cured, cooked, NS as to fat eaten	22311000.0
22311010	Ham_smoked_or_cured_cooked_lean_and_fat_eaten	0	Ham, smoked or cured, cooked, lean and fat eaten	22311010.0
22311020	Ham_smoked_or_cured_cooked_lean_only_eaten	0	Ham, smoked or cured, cooked, lean only eaten	22311020.0
22311450	Ham_prosciutto	0	Ham, prosciutto	22311450.0
22400100	Pork_roast_NS_as_to_cut_cooked_NS_as_to_fat_eaten	0	Pork roast, NS as to cut, cooked, NS as to fat eaten	22400100.0
22400120	Pork_roast_NS_as_to_cut_cooked_lean_only_eaten	0	Pork roast, NS as to cut, cooked, lean only eaten	22400120.0
22401000	Pork_roast_loin_cooked_NS_as_to_fat_eaten	0	Pork roast, loin, cooked, NS as to fat eaten	22401000.0
22401020	Pork_roast_loin_cooked_lean_only_eaten	0	Pork roast, loin, cooked, lean only eaten	22401020.0
22421010	Pork_roast_smoked_or_cured_cooked_lean_and_fat_eaten	0	Pork roast, smoked or cured, cooked, lean and fat eaten	22421010.0
22501010	Canadian_bacon_cooked	0	Canadian bacon, cooked	22501010.0
22600100	Bacon_NS_as_to_type_of_meat_cooked	0	Bacon, NS as to type of meat, cooked	22600100.0
22600200	Pork_bacon_NS_as_to_fresh_smoked_or_cured_cooked	0	Pork bacon, NS as to fresh, smoked or cured, cooked	22600200.0
22601000	Pork_bacon_smoked_or_cured_cooked	0	Pork bacon, smoked or cured, cooked	22601000.0
22701020	Pork_spareribs_cooked_lean_only_eaten	0	Pork, spareribs, cooked, lean only eaten	22701020.0
22701030	Pork_spareribs_barbecued_with_sauce_NS_as_to_fat_eaten	0	Pork, spareribs, barbecued, with sauce, NS as to fat eaten	22701030.0
22701040	Pork_spareribs_barbecued_with_sauce_lean_and_fat_eaten	0	Pork, spareribs, barbecued, with sauce, lean and fat eaten	22701040.0
22701050	Pork_spareribs_barbecued_with_sauce_lean_only_eaten	0	Pork, spareribs, barbecued, with sauce, lean only eaten	22701050.0
23000100	Lamb_NS_as_to_cut_cooked	0	Lamb, NS as to cut, cooked	23000100.0
23110000	Lamb_ribs_cooked_lean_only_eaten	0	Lamb, ribs, cooked, lean only eaten	23110000.0
23321000	Venisondeer_NFS	0	Venisondeer, NFS	23321000.0
23321100	Venisondeer_roasted	0	Venisondeer, roasted	23321100.0
24100000	Chicken_NS_as_to_part_and_cooking_method_NS_as_to_skin_eaten	0	Chicken, NS as to part and cooking method, NS as to skin eaten	24100000.0
24100020	Chicken_NS_as_to_part_and_cooking_method_skin_not_eaten	0	Chicken, NS as to part and cooking method, skin not eaten	24100020.0
24102020	Chicken_NS_as_to_part_roasted_broiled_or_baked_skin_not_eaten	0	Chicken, NS as to part, roasted, broiled, or baked, skin not eaten	24102020.0
24104000	Chicken_NS_as_to_part_fried_no_coating_NS_as_to_skin_eaten	0	Chicken, NS as to part, fried, no coating, NS as to skin eaten	24104000.0
24107010	Chicken_NS_as_to_part_coated_baked_or_fried_prepared_with_skin_skincoating_eaten	0	Chicken, NS as to part, coated, baked or fried, prepared with skin, skincoating eaten	24107010.0
24122100	Chicken_breast_roasted_broiled_or_baked_NS_as_to_skin_eaten	0	Chicken, breast, roasted, broiled, or baked, NS as to skin eaten	24122100.0
24122110	Chicken_breast_roasted_broiled_or_baked_skin_eaten	0	Chicken, breast, roasted, broiled, or baked, skin eaten	24122110.0
24122120	Chicken_breast_roasted_broiled_or_baked_skin_not_eaten	0	Chicken, breast, roasted, broiled, or baked, skin not eaten	24122120.0
24127110	Chicken_breast_coated_baked_or_fried_prepared_with_skin_skincoating_eaten	0	Chicken, breast, coated, baked or fried, prepared with skin, skincoating eaten	24127110.0
24127120	Chicken_breast_coated_baked_or_fried_prepared_with_skin_skincoating_not_eaten	0	Chicken, breast, coated, baked or fried, prepared with skin, skincoating not eaten	24127120.0
24127140	Chicken_breast_coated_baked_or_fried_prepared_skinless_NS_as_to_coating_eaten	0	Chicken, breast, coated, baked or fried, prepared skinless, NS as to coating eaten	24127140.0
24127150	Chicken_breast_coated_baked_or_fried_prepared_skinless_coating_eaten	0	Chicken, breast, coated, baked or fried, prepared skinless, coating eaten	24127150.0
24142210	Chicken_drumstick_roasted_broiled_or_baked_skin_eaten	0	Chicken, drumstick, roasted, broiled, or baked, skin eaten	24142210.0
24142220	Chicken_drumstick_roasted_broiled_or_baked_skin_not_eaten	0	Chicken, drumstick, roasted, broiled, or baked, skin not eaten	24142220.0
24152210	Chicken_thigh_roasted_broiled_or_baked_skin_eaten	0	Chicken, thigh, roasted, broiled, or baked, skin eaten	24152210.0
24152220	Chicken_thigh_roasted_broiled_or_baked_skin_not_eaten	0	Chicken, thigh, roasted, broiled, or baked, skin not eaten	24152220.0
24153210	Chicken_thigh_stewed_skin_eaten	0	Chicken, thigh, stewed, skin eaten	24153210.0
24162110	Chicken_wing_roasted_broiled_or_baked_skin_eaten	0	Chicken, wing, roasted, broiled, or baked, skin eaten	24162110.0
24167110	Chicken_wing_coated_baked_or_fried_prepared_with_skin_skincoating_eaten	0	Chicken, wing, coated, baked or fried, prepared with skin, skincoating eaten	24167110.0
24170200	Chicken_back	0	Chicken, back	24170200.0
24198700	Chicken_patty_fillet_or_tenders_breaded_cooked	0	Chicken patty, fillet, or tenders, breaded, cooked	24198700.0
24198720	Chicken_ground	0	Chicken, ground	24198720.0
24198740	Chicken_nuggets	0	Chicken nuggets	24198740.0
24201000	Turkey_NFS	0	Turkey, NFS	24201000.0
24201110	Turkey_light_meat_roasted_NS_as_to_skin_eaten	0	Turkey, light meat, roasted, NS as to skin eaten	24201110.0
24201120	Turkey_light_meat_roasted_skin_not_eaten	0	Turkey, light meat, roasted, skin not eaten	24201120.0
24201310	Turkey_light_and_dark_meat_roasted_NS_as_to_skin_eaten	0	Turkey, light and dark meat, roasted, NS as to skin eaten	24201310.0
24201320	Turkey_light_and_dark_meat_roasted_skin_not_eaten	0	Turkey, light and dark meat, roasted, skin not eaten	24201320.0
24201400	Turkey_light_or_dark_meat_stewed_NS_as_to_skin_eaten	0	Turkey, light or dark meat, stewed, NS as to skin eaten	24201400.0
24207000	Turkey_ground	0	Turkey, ground	24207000.0
24208500	Turkey_bacon_cooked	0	Turkey bacon, cooked	24208500.0
25112200	Liver_paste_or_pate_chicken	0	Liver paste or pate, chicken	25112200.0
25210110	Frankfurter_wiener_or_hot_dog_NFS	0	Frankfurter, wiener, or hot dog, NFS	25210110.0
25210210	Frankfurter_or_hot_dog_beef	0	Frankfurter or hot dog, beef	25210210.0
25210220	Frankfurter_or_hot_dog_beef_and_pork	0	Frankfurter or hot dog, beef and pork	25210220.0
25210410	Frankfurter_or_hot_dog_turkey	0	Frankfurter or hot dog, turkey	25210410.0
25220350	Bratwurst	0	Bratwurst	25220350.0
25220410	Bologna_NFS	0	Bologna, NFS	25220410.0
25220440	Bologna_turkey	0	Bologna, turkey	25220440.0
25221250	Pepperoni	0	Pepperoni	25221250.0
25221310	Polish_sausage	0	Polish sausage	25221310.0
25221350	Italian_sausage	0	Italian sausage	25221350.0
25221400	Sausage_not_cold_cut_NFS	0	Sausage (not cold cut), NFS	25221400.0
25221450	Pork_sausage_rice_links	0	Pork sausage rice links	25221450.0
25221500	Salami_NFS	0	Salami, NFS	25221500.0
25221810	Thuringer	0	Thuringer	25221810.0
25221860	Turkey_or_chicken_sausage_reduced_fat	0	Turkey or chicken sausage, reduced fat	25221860.0
25230210	Ham_sliced_prepackaged_or_deli_luncheon_meat	0	Ham, sliced, prepackaged or deli, luncheon meat	25230210.0
25230230	Ham_sliced_extra_lean_prepackaged_or_deli_luncheon_meat	0	Ham, sliced, extra lean, prepackaged or deli, luncheon meat	25230230.0
25230310	Chicken_or_turkey_loaf_prepackaged_or_deli_luncheon_meat	0	Chicken or turkey loaf, prepackaged or deli, luncheon meat	25230310.0
25230900	Turkey_or_chicken_breast_prepackaged_or_deli_luncheon_meat	0	Turkey or chicken breast, prepackaged or deli, luncheon meat	25230900.0
25230905	Turkey_or_chicken_breast_low_salt_prepackaged_or_deli_luncheon_meat	0	Turkey or chicken breast, low salt, prepackaged or deli, luncheon meat	25230905.0
25231110	Beef_sliced_prepackaged_or_deli_luncheon_meat	0	Beef, sliced, prepackaged or deli, luncheon meat	25231110.0
25240110	Chicken_salad_spread	0	Chicken salad spread	25240110.0
26107140	Catfish_coated_fried_made_with_oil	0	Catfish, coated, fried, made with oil	26107140.0
26137110	Salmon_cooked_NS_as_to_cooking_method	0	Salmon, cooked, NS as to cooking method	26137110.0
26137120	Salmon_baked_or_broiled_made_with_oil	0	Salmon, baked or broiled, made with oil	26137120.0
26137190	Salmon_smoked	0	Salmon, smoked	26137190.0
26151140	Trout_coated_fried_made_with_oil	0	Trout, coated, fried, made with oil	26151140.0
26155110	Tuna_canned_NS_as_to_oil_or_water_pack	0	Tuna, canned, NS as to oil or water pack	26155110.0
26155190	Tuna_canned_water_pack	0	Tuna, canned, water pack	26155190.0
26158020	Tilapia_coated_baked_or_broiled_made_with_oil	0	Tilapia, coated, baked or broiled, made  with oil	26158020.0
26213140	Squid_coated_fried	0	Squid, coated, fried	26213140.0
26305120	Crab_baked_or_broiled_fat_added_in_cooking	0	Crab, baked or broiled, fat added in cooking	26305120.0
26319110	Shrimp_cooked_NS_as_to_cooking_method	0	Shrimp, cooked, NS as to cooking method	26319110.0
26319130	Shrimp_steamed_or_boiled	0	Shrimp, steamed or boiled	26319130.0
27111410	Chili_con_carne_with_beans	0	Chili con carne with beans	27111410.0
27111500	Beef_sloppy_joe_no_bun_	0	Beef sloppy joe (no bun)	27111500.0
27113300	Swedish_meatballs_with_cream_or_white_sauce_mixture_	0	Swedish meatballs with cream or white sauce (mixture)	27113300.0
27116200	Beef_with_barbecue_sauce_mixture_	0	Beef with barbecue sauce (mixture)	27116200.0
27120030	Ham_or_pork_with_barbecue_sauce_mixture_	0	Ham or pork with barbecue sauce (mixture)	27120030.0
27121410	Chili_con_carne_with_beans_made_with_pork	0	Chili con carne with beans, made with pork	27121410.0
27136100	Chili_con_carne_with_venisondeer_and_beans	0	Chili con carne with venisondeer and beans	27136100.0
27141500	Chili_con_carne_with_chicken_or_turkey_and_beans	0	Chili con carne with chicken or turkey and beans	27141500.0
27145000	Chicken_or_turkey_teriyaki_chicken_or_turkey_with_soy_based_sauce_	0	Chicken or turkey teriyaki (chicken or turkey with soy-based sauce)	27145000.0
27146010	Chicken_or_turkey_with_barbecue_sauce_skin_not_eaten	0	Chicken or turkey with barbecue sauce, skin not eaten	27146010.0
27146050	Chicken_wing_with_hot_pepper_sauce	0	Chicken wing with hot pepper sauce	27146050.0
27146100	Sweet_and_sour_chicken_or_turkey	0	Sweet and sour chicken or turkey	27146100.0
27146150	Chicken_curry	0	Chicken curry	27146150.0
27146300	Chicken_or_turkey_parmigiana	0	Chicken or turkey parmigiana	27146300.0
27146350	Orange_chicken	0	Orange chicken	27146350.0
27160100	Meatballs_NS_as_to_type_of_meat_with_sauce_mixture_	0	Meatballs, NS as to type of meat, with sauce (mixture)	27160100.0
27211190	Beef_and_potatoes_with_cream_sauce_white_sauce_or_mushroom_soup_based_sauce_mixture_	0	Beef and potatoes with cream sauce, white sauce or mushroom soup-based sauce (mixture)	27211190.0
27212100	Beef_and_noodles_with_tomato_based_sauce_mixture_	0	Beef and noodles with tomato-based sauce (mixture)	27212100.0
27214100	Meat_loaf_made_with_beef	0	Meat loaf made with beef	27214100.0
