FoodCode	ModCode	Main.food.description	Old.Main.food.description	FoodID
74602100	0	Tomato_soup_canned_low_sodium_ready_to_serve	Tomato soup, canned, low sodium, ready-to-serve	74602100.0
75101800	0	Beans_green_string_raw	Beans, green (string), raw	75101800.0
75102500	0	Beets_raw	Beets, raw	75102500.0
75103000	0	Cabbage_green_raw	Cabbage, green, raw	75103000.0
75104000	0	Cabbage_Chinese_Bok_Choy_raw	Cabbage, Chinese (Bok Choy), raw	75104000.0
75107000	0	Cauliflower_raw	Cauliflower, raw	75107000.0
75109000	0	Celery_raw	Celery, raw	75109000.0
75109010	0	Fennel_bulb_raw	Fennel bulb, raw	75109010.0
75109550	0	Cilantro_raw	Cilantro, raw	75109550.0
75109560	0	Cilantro_dried	Cilantro, dried	75109560.0
75111000	0	Cucumber_raw	Cucumber, raw	75111000.0
75111200	0	Eggplant_raw	Eggplant, raw	75111200.0
75111500	0	Garlic_raw	Garlic, raw	75111500.0
75113000	0	Lettuce_iceberg_raw	Lettuce, iceberg, raw	75113000.0
75113070	0	Lettuce_green_or_red_leaf	Lettuce, green or red leaf	75113070.0
75114000	0	Lettuce_mixed_mixed_greens_salad_mix_spring_mix_raw	Lettuce, mixed (mixed greens, salad mix, spring mix), raw	75114000.0
75115000	0	Mushrooms_raw	Mushrooms, raw	75115000.0
75115008	0	Mushroom_portabella_grilled	Mushroom, portabella, grilled	75115008.0
75117010	0	Onions_green_raw	Onions, green, raw	75117010.0
75117020	0	Onion_raw	Onion, raw	75117020.0
75120000	0	Peas_green_raw	Peas, green, raw	75120000.0
75121000	0	Pepper_hot_chili_raw	Pepper, hot chili, raw	75121000.0
75122100	0	Pepper_sweet_green_raw	Pepper, sweet, green, raw	75122100.0
75122200	0	Peppers_sweet_red_raw	Peppers, sweet, red, raw	75122200.0
75124000	0	Peppers_banana_raw	Peppers, banana, raw	75124000.0
75128010	0	Zucchini_raw	Zucchini, raw	75128010.0
75142550	0	Cucumber_salad_with_oil_and_vinegar_dressing	Cucumber salad, with oil and vinegar dressing	75142550.0
75143000	0	Salad_garden_lettuce_tomato_carrots_no_dressing	Salad, garden, lettuce, tomato, carrots, no dressing	75143000.0
75146000	0	Salad_Greek_feta_cheese_olives_egg_lettuce_tomato_cucumber_onions	Salad, Greek, feta cheese, olives, egg, lettuce, tomato, cucumber, onions	75146000.0
75147000	0	Salad_spinach_egg_mushrooms_croutons_no_dressing	Salad, spinach, egg, mushrooms, croutons, no dressing	75147000.0
75159991	0	Mint_fresh	Mint, fresh	75159991.0
75159992	0	Wasabi	Wasabi	75159992.0
75159998	0	Dill_dried	Dill, dried	75159998.0
75202011	900000	Asparagus_cooked_fresh_no_salt_or_fat_added_	Asparagus, cooked, fresh (no salt or fat added)	75202011.900000
75203000	0	Bamboo_shoots_cooked_with_salt_no_fat_added_	Bamboo shoots, cooked (with salt, no fat added)	75203000.0
75203020	0	Bamboo_shoots_cooked_with_salt_and_margarine_	Bamboo shoots, cooked (with salt and margarine)	75203020.0
75203020	100702	Bamboo_shoots_cooked_with_salt_and_vegetable_oil_	Bamboo shoots, cooked (with salt and vegetable oil)	75203020.100702
75205021	0	Green_beans_fresh_cooked_with_salt_no_fat_added_	Green beans, fresh, cooked (with salt, no fat added)	75205021.0
75205021	900000	Green_beans_fresh_cooked_no_salt_or_fat_added_	Green beans, fresh, cooked (no salt or fat added)	75205021.900000
75205023	0	Green_beans_canned_cooked_no_fat_added	Green beans, canned, cooked, no fat added	75205023.0
75205031	200494	String_beans_fresh_cooked_with_salt_and_vegetable_oil_	String beans, fresh, cooked (with salt and vegetable oil)	75205031.200494
75205031	205129	Green_beans_fresh_cooked_with_salt_and_pork_fat_	Green beans, fresh, cooked (with salt and pork fat)	75205031.205129
75206011	900000	String_beans_yellow_fresh_cooked_no_salt_or_fat_added_	String beans, yellow, fresh, cooked (no salt or fat added)	75206011.900000
75207011	0	Bean_sprouts_fresh_cooked_with_salt_no_fat_added_	Bean sprouts, fresh, cooked (with salt, no fat added)	75207011.0
75207013	0	Bean_sprouts_canned_cooked_no_fat_added_	Bean sprouts, canned, cooked (no fat added)	75207013.0
75208300	900000	Bitter_melon_cooked_no_salt_or_fat_added_	Bitter melon, cooked (no salt or fat added)	75208300.900000
75208710	900000	Broccoflower_cooked_no_salt_or_fat_added_	Broccoflower, cooked (no salt or fat added)	75208710.900000
75209011	900000	Brussels_sprouts_fresh_cooked_no_salt_or_fat_added_	Brussels sprouts, fresh, cooked (no salt or fat added)	75209011.900000
75210010	0	Cabbage_Chinese_Bok_Choy_cooked_with_salt_no_fat_added_	Cabbage, Chinese (Bok Choy), cooked (with salt, no fat added)	75210010.0
75210010	900000	Cabbage_Chinese_Bok_Choy_cooked_no_salt_or_fat_added_	Cabbage, Chinese (Bok Choy), cooked (no salt or fat added)	75210010.900000
75210020	0	Cabbage_Chinese_Bok_Choy_cooked_with_salt_and_margarine_	Cabbage, Chinese (Bok Choy), cooked (with salt and margarine)	75210020.0
75211020	900000	Cabbage_green_cooked_no_salt_or_fat_added_	Cabbage, green, cooked (no salt or fat added)	75211020.900000
75216111	900000	Corn_yellow_fresh_cooked_no_salt_or_fat_added_	Corn, yellow, fresh, cooked (no salt or fat added)	75216111.900000
75216171	0	Corn_yellow_and_white_fresh_cooked_with_salt_no_fat_added_	Corn, yellow and white, fresh, cooked (with salt, no fat added)	75216171.0
75216173	0	Corn_yellow_and_white_canned_cooked_no_fat_added_	Corn, yellow and white, canned, cooked (no fat added)	75216173.0
75216211	900000	Corn_white_fresh_cooked_no_salt_or_fat_added_	Corn, white, fresh, cooked (no salt or fat added)	75216211.900000
75216710	0	Cucumber_cooked_with_salt_no_fat_added_	Cucumber, cooked (with salt, no fat added)	75216710.0
75216710	900000	Cucumber_cooked_no_salt_or_fat_added_	Cucumber, cooked (no salt or fat added)	75216710.900000
75217010	0	Eggplant_cooked_with_salt_no_fat_added_	Eggplant, cooked (with salt, no fat added)	75217010.0
75217020	0	Eggplant_cooked_with_salt_and_margarine_	Eggplant, cooked (with salt and margarine)	75217020.0
75217020	201257	Eggplant_cooked_with_salt_and_vegetable_oil_	Eggplant, cooked (with salt and vegetable oil)	75217020.201257
75219011	900000	Mushrooms_fresh_cooked_no_salt_or_fat_added_	Mushrooms, fresh, cooked (no salt or fat added)	75219011.900000
75219013	0	Mushrooms_canned_cooked_no_fat_added	Mushrooms, canned, cooked, no fat added	75219013.0
75220011	0	Okra_fresh_cooked_with_salt_no_fat_added_	Okra, fresh, cooked (with salt, no fat added)	75220011.0
75220050	0	Lettuce_cooked_with_salt_no_fat_added_	Lettuce, cooked (with salt, no fat added)	75220050.0
75220050	900000	Lettuce_cooked_no_salt_or_fat_added_	Lettuce, cooked (no salt or fat added)	75220050.900000
75221011	0	Onions_fresh_cooked_with_salt_no_fat_added_	Onions,  fresh, cooked (with salt, no fat added)	75221011.0
75226010	0	Peppers_green_cooked_with_salt_no_fat_added_	Peppers, green, cooked (with salt, no fat added)	75226010.0
75226010	900000	Peppers_green_cooked_no_salt_or_fat_added_	Peppers, green, cooked (no salt or fat added)	75226010.900000
75227100	0	Radish_Japanese_daikon_cooked_with_salt_no_fat_added_	Radish, Japanese (daikon), cooked (with salt, no fat added)	75227100.0
75230100	0	Sauerkraut_canned_low_sodium	Sauerkraut, canned, low sodium	75230100.0
75236000	0	Yeast	Yeast	75236000.0
75299900	900000	Cabbage_Chinese_Won_Bok_Pe_tsai_cooked_no_salt_or_fat_added_	Cabbage, Chinese (Won Bok, Pe-tsai), cooked (no salt or fat added)	75299900.900000
75311013	0	Mixed_vegetables_corn_lima_beans_peas_green_beans_carrots_canned_cooked_without_fat	Mixed vegetables (corn, lima beans, peas, green beans, carrots), canned, cooked without fat	75311013.0
75311110	0	Mixed_vegetables_corn_lima_beans_peas_green_beans_carrots_canned_low_sodium_cooked_without_fat	Mixed vegetables (corn, lima beans, peas, green beans, carrots), canned, low sodium, cooked without fat	75311110.0
75412010	0	Eggplant_batter_dipped_fried	Eggplant, batter-dipped, fried	75412010.0
75415021	0	Onion_rings_fresh_batter_dipped_baked_or_fried	Onion rings, fresh, batter-dipped, baked or fried	75415021.0
75440600	0	Vegetable_curry	Vegetable curry	75440600.0
75502520	0	Cabbage_Kimchi_Kim_Chee_style	Cabbage, Kimchi (Kim Chee) style	75502520.0
75503010	0	Pickle_dill	Pickle, dill	75503010.0
75506010	0	Mustard	Mustard	75506010.0
75511010	0	Hot_pepper_sauce	Hot pepper sauce	75511010.0
75601200	0	Cabbage_soup	Cabbage soup	75601200.0
75601210	0	Cabbage_soup_with_pork	Cabbage soup, with pork	75601210.0
75607040	0	Mushroom_soup_with_meat_broth_prepared_with_water	Mushroom soup, with meat broth, prepared with water	75607040.0
75607100	0	Cream_of_mushroom_soup_canned_reduced_sodium_prepared_with_milk	Cream of mushroom soup, canned, reduced sodium, prepared with milk	75607100.0
75607130	0	Mushroom_soup_made_from_dry_mix	Mushroom soup, made from dry mix	75607130.0
75649010	0	Vegetable_soup_prepared_with_water_or_ready_to_serve	Vegetable soup, prepared with water or ready-to-serve	75649010.0
75649050	0	Vegetable_soup_made_from_dry_mix	Vegetable soup, made from dry mix	75649050.0
75649110	0	Vegetable_soup_home_recipe	Vegetable soup, home recipe	75649110.0
75651010	0	Vegetable_bean_soup_prepared_with_water_or_ready_to_serve	Vegetable bean soup, prepared with water or ready-to-serve	75651010.0
75651120	0	Vegetable_chicken_noodle_soup_prepared_with_water_or_ready_to_serve	Vegetable chicken noodle soup, prepared with water or ready-to-serve	75651120.0
75652010	0	Vegetable_beef_soup_home_recipe	Vegetable beef soup, home recipe	75652010.0
75656060	0	Vegetable_beef_soup_chunky_style	Vegetable beef soup, chunky style	75656060.0
75657000	0	Broth_vegetable	Broth, vegetable	75657000.0
79999902	0	Lemongrass	Lemongrass	79999902.0
79999904	0	Onion_powder	Onion powder	79999904.0
79999911	0	Garlic_salt	Garlic salt	79999911.0
79999994	0	Cinnamon	Cinnamon	79999994.0
79999995	0	Ginger_raw	Ginger, raw	79999995.0
79999996	0	Ginger_ground	Ginger, ground	79999996.0
79999997	0	Basil_fresh	Basil, fresh	79999997.0
79999998	0	Basil_dried	Basil, dried	79999998.0
81101000	0	Butter_stick_salted	Butter, stick, salted	81101000.0
81101100	0	Butter_stick_unsalted	Butter, stick, unsalted	81101100.0
81302010	0	Hollandaise_sauce	Hollandaise sauce	81302010.0
81302070	0	Pesto_sauce	Pesto sauce	81302070.0
82101000	0	Oil_vegetable	Oil, vegetable	82101000.0
82104000	0	Oil_olive	Oil, olive	82104000.0
82107000	0	Oil_sesame	Oil, sesame	82107000.0
83105500	0	Salad_dressing_honey_mustard	Salad dressing, honey mustard	83105500.0
83106000	0	Salad_dressing_italian	Salad dressing, italian	83106000.0
83107000	0	Salad_dressing_mayo_regular	Salad dressing, mayo, regular	83107000.0
83112500	0	Salad_dressing_ranch	Salad dressing, ranch	83112500.0
83203000	0	Salad_dressing_caesar_low_fat	Salad dressing, caesar, low fat	83203000.0
91101010	0	Sugar_white_granulated_or_lump	Sugar, white, granulated or lump	91101010.0
91102010	0	Sugar_brown	Sugar, brown	91102010.0
91104200	0	Sugar_raw	Sugar, raw	91104200.0
91302010	0	Honey	Honey	91302010.0
91304090	0	Chocolate_flavored_hazelnut_spread_Nutella_	Chocolate flavored hazelnut spread (Nutella)	91304090.0
91361010	0	Sweet_and_sour_sauce	Sweet and sour sauce	91361010.0
91401000	0	Jelly_all_flavors	Jelly, all flavors	91401000.0
91402000	0	Jam_preserves_all_flavors	Jam, preserves, all flavors	91402000.0
91405500	0	Jelly_reduced_sugar_all_flavors	Jelly, reduced sugar, all flavors	91405500.0
91501010	0	Jello_gelatin_dessert	Jello (gelatin) dessert	91501010.0
91501015	0	Jello_gelatin_snacks	Jello (gelatin) snacks	91501015.0
91701010	0	Almonds_chocolate_covered	Almonds, chocolate covered	91701010.0
91705010	0	Chocolate_bar_milk_plain_Hershey_Bar_Kiss_Nestle_Bar_	Chocolate bar, milk, plain (Hershey Bar, Kiss, Nestle Bar)	91705010.0
91705060	0	Chocolate_bar_milk_with_almonds	Chocolate bar, milk, with almonds	91705060.0
91705200	0	Chocolate_chips_semi_sweet	Chocolate chips, semi-sweet	91705200.0
91708100	0	Fruit_snacks_high_vitamin_C_Welch_s_Fruit_Snacks_Brach_s_Hi_C_Fruit_Snacks_	Fruit snacks, high vitamin C (Welch's Fruit Snacks, Brach's Hi-C Fruit Snacks)	91708100.0
91723000	0	Marshmallow	Marshmallow	91723000.0
91745020	0	Hard_candy_Jolly_Rancher_Life_Savers_Gob_Stoppers_Lollipop_	Hard candy (Jolly Rancher, Life Savers, Gob Stoppers, Lollipop)	91745020.0
91746100	0	M_M_s_plain	M&M's, plain	91746100.0
91750000	0	Taffy_Starburst_Laffy_Taffy_Salt_Water_Taffy_	Taffy (Starburst, Laffy Taffy, Salt Water Taffy)	91750000.0
91770030	0	Candy_chocolate_covered_dietetic_or_low_calorie	Candy, chocolate covered, dietetic or low calorie	91770030.0
91781010	0	Snickers_Marathon_Protein_bar	Snickers Marathon Protein bar	91781010.0
92101000	0	Coffee_brewed_regular	Coffee, brewed, regular	92101000.0
92101700	0	Coffee_brewed_flavored	Coffee, brewed, flavored	92101700.0
92101900	203108	Latte_espresso_coffee_regular_with_2_milk	Latte (espresso coffee), regular, with 2% milk	92101900.203108
92101900	206440	Latte_espresso_coffee_regular_with_1_milk	Latte (espresso coffee), regular, with 1% milk	92101900.206440
92103000	0	Coffee_instant_regular	Coffee, instant, regular	92103000.0
92111010	0	Coffee_brewed_decaffeinated	Coffee, brewed, decaffeinated	92111010.0
92114000	0	Coffee_instant_decaffeinated	Coffee, instant, decaffeinated	92114000.0
92121040	0	Coffee_instant_regular_with_low_calorie_sweetener_and_creamer	Coffee, instant, regular, with low calorie sweetener and creamer	92121040.0
92130001	0	Coffee_decaffeinated_with_cream_and_sugar_from_vending_	Coffee, decaffeinated, with cream and sugar (from vending)	92130001.0
92193020	0	Coffee_dry_instant_powder_with_low_calorie_sweetener	Coffee, dry instant powder, with low calorie sweetener	92193020.0
92302000	0	Tea_unsweetened	Tea, unsweetened	92302000.0
92302200	0	Iced_tea_sweetened_with_sugar	Iced tea, sweetened with sugar	92302200.0
92302500	0	Tea_decaffeinated_unsweetened	Tea, decaffeinated, unsweetened	92302500.0
92306000	0	Tea_herbal	Tea, herbal	92306000.0
92410310	0	Soft_drink_cola_Pepsi_Coke_	Soft drink, cola (Pepsi, Coke)	92410310.0
92410320	0	Soft_drink_cola_diet_Diet_Pepsi_Diet_Coke_	Soft drink, cola, diet (Diet Pepsi, Diet Coke)	92410320.0
92410350	0	Soft_drink_cola_decaffeinated_diet_Caffeine_Free_Diet_Pepsi_Caffeine_Free_Diet_Coke_	Soft drink, cola, decaffeinated, diet (Caffeine Free Diet Pepsi, Caffeine Free Diet Coke)	92410350.0
92410360	0	Soft_drink_pepper_type_Dr_Pepper_Mr_Pibb_	Soft drink, pepper type, (Dr. Pepper, Mr. Pibb)	92410360.0
92410370	0	Soft_drink_pepper_type_diet_Diet_Dr_Pepper_	Soft drink, pepper type, diet (Diet Dr. Pepper)	92410370.0
92410420	0	Soft_drink_cream_soda_diet	Soft drink, cream soda, diet	92410420.0
92410510	0	Soft_drink_fruit_flavored_caffeine_free_Sprite_Sierra_Mist_7_Up_	Soft drink, fruit-flavored, caffeine free (Sprite, Sierra Mist, 7-Up)	92410510.0
92410550	0	Soft_drink_fruit_flavored_caffeine_containing_Mountain_Dew_Mellow_Yellow_	Soft drink, fruit flavored, caffeine containing (Mountain Dew, Mellow Yellow)	92410550.0
92410610	0	Soft_drink_ginger_ale	Soft drink, ginger ale	92410610.0
92410710	0	Soft_drink_root_beer	Soft drink, root beer	92410710.0
92410720	0	Soft_drink_root_beer_diet	Soft drink, root beer, diet	92410720.0
92432000	0	Carbonated_citrus_juice_drink	Carbonated citrus juice drink	92432000.0
92510610	0	Lemonade	Lemonade	92510610.0
92510650	0	Tamarind_drink_Puerto_Rican	Tamarind drink, Puerto Rican	92510650.0
92510720	0	Fruit_punch_made_with_fruit_juice_and_soda	Fruit punch, made with fruit juice and soda	92510720.0
92530410	0	Fruit_flavored_drink_high_vitamin_C_Fruit_Punch_Tropicana_Twister_Lemonade_Minute_Maid_Orange_Drink_	Fruit flavored drink, high vitamin C (Fruit Punch, Tropicana Twister Lemonade, Minute Maid Orange Drink)	92530410.0
92530610	0	Fruit_juice_drink_with_high_vitamin_C_Hi_C_Hawaiian_Punch_Tropicana_Twister_Ocean_Spray_Juice_Cocktail_Minute_Maid_	Fruit juice drink, with high vitamin C (Hi-C, Hawaiian Punch, Tropicana Twister, Ocean Spray Juice Cocktail, Minute Maid)	92530610.0
92552020	0	Fruit_juice_drink_reduced_sugar_with_thiamin_and_vitamin_C_Sunny_Delight_reduced_sugar_	Fruit juice drink, reduced sugar, with thiamin and  vitamin C (Sunny Delight reduced sugar)	92552020.0
92560100	0	Gatorade_Thirst_Quencher_sports_drink	Gatorade Thirst Quencher sports drink	92560100.0
92560200	0	Powerade_sports_drink	Powerade sports drink	92560200.0
92650000	0	Red_Bull_Energy_Drink	Red Bull Energy Drink	92650000.0
92650200	0	Monster_Energy_Drink	Monster Energy Drink	92650200.0
93101000	0	Beer	Beer	93101000.0
93301450	0	Liqueur_with_cream_Bailey_s_	Liqueur with cream (Bailey's)	93301450.0
93401010	0	Wine_red	Wine, red	93401010.0
93401020	0	Wine_white	Wine, white	93401020.0
93502000	0	Whiskey	Whiskey	93502000.0
93505000	0	Vodka	Vodka	93505000.0
95105000	0	Kellogg_s_Special_K_protein_shake	Kellogg's Special K protein shake	95105000.0
95110020	0	Slim_Fast_shake_ready_to_drink_high_protein	Slim Fast shake, ready-to-drink, high protein	95110020.0
95201200	0	EAS_whey_protein_powder	EAS whey protein powder	95201200.0
95311000	0	Energy_drink	Energy drink	95311000.0
95999993	0	Pepper_black	Pepper, black	95999993.0
95999994	0	Poultry_seasoning	Poultry seasoning	95999994.0
99000000	0	Salt_table	Salt, table	99000000.0
